C,H,N,O,S,P,,mass,,PreHW1.csv,PreHW2.csv,PreHW3.csv,Initial,AvgInitial,,PosFHW7.csv,PosFHW8.csv,PosFHW9.csv,Post,AvgPost,,H/C,O/C,,m/z,DBE,DBE/C,DBE/H,DBE/O,CRAM,,AI,AI-mod,,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,,KM,NKM,KMD
18,20,0,10,0,0,,395.0983696,,18989299,18772602,11832026,Yes,16531309,,14293241,14274175,12422352,Yes,13663256,,1.111111111,0.555555556,,395.09837,9,0.5,0.45,0.9,CRAM,,,0.307692308,,----,----,HUnSatLig,----,----,----,,395.18973,395.00000,0.18973
18,20,0,11,0,0,,411.0932842,,14592657,16207152,11002370,Yes,13934059.67,,13546203,13784593,12446475,Yes,13259090.33,,1.111111111,0.611111111,,411.09328,9,0.5,0.45,0.818181818,CRAM,,,0.28,,----,----,HUnSatLig,----,----,----,,411.18834,411.00000,0.18834
18,20,0,12,0,0,,427.0881988,,9646670,11400958,7002045,Yes,9349891,,10503997,11771346,9996263,Yes,10757202,,1.111111111,0.666666667,,427.08820,9,0.5,0.45,0.75,O,,,0.25,,----,----,HUnSatLig,----,----,----,,427.18696,427.00000,0.18696
18,20,0,13,0,0,,443.0831134,,5422346,7257098,3600656,Yes,5426700,,8445999,7952834,7332117,Yes,7910316.667,,1.111111111,0.722222222,,443.08311,9,0.5,0.45,0.692307692,O,,,0.217391304,,----,----,HUnSatLig,----,----,----,,443.18557,443.00000,0.18557
18,20,0,14,0,0,,459.078028,,2512348,4070578,2458427,Yes,3013784.333,,5906398,5426703,4589694,Yes,5307598.333,,1.111111111,0.777777778,,459.07803,9,0.5,0.45,0.642857143,O,,,0.181818182,,----,----,HUnSatLig,----,----,----,,459.18418,459.00000,0.18418
18,22,0,6,0,0,,333.1343612,,4420803,3473421,2990620,Yes,3628281.333,,3003847,2971970,2809415,Yes,2928410.667,,1.222222222,0.333333333,,333.13436,8,0.444444444,0.363636364,1.333333333,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,333.21139,333.00000,0.21139
18,22,0,7,0,0,,349.1292758,,9374051,8420157,6517927,Yes,8104045,,6414834,6504226,6129504,Yes,6349521.333,,1.222222222,0.388888889,,349.12928,8,0.444444444,0.363636364,1.142857143,CRAM,,,0.310344828,,----,----,HUnSatLig,----,----,----,,349.21001,349.00000,0.21001
18,22,0,8,0,0,,365.1241904,,14764249,14123665,9527409,Yes,12805107.67,,12690149,12273249,11459399,Yes,12140932.33,,1.222222222,0.444444444,,365.12419,8,0.444444444,0.363636364,1,CRAM,,,0.285714286,,----,----,HUnSatLig,----,----,----,,365.20862,365.00000,0.20862
18,22,0,9,0,0,,381.119105,,15736943,15348186,11361486,Yes,14148871.67,,16296976,17502556,15216470,Yes,16338667.33,,1.222222222,0.5,,381.11910,8,0.444444444,0.363636364,0.888888889,CRAM,,,0.259259259,,----,----,HUnSatLig,----,----,----,,381.20723,381.00000,0.20723
18,22,0,10,0,0,,397.1140196,,15192778,15656036,10138716,Yes,13662510,,18631309,18685940,15830585,Yes,17715944.67,,1.222222222,0.555555556,,397.11402,8,0.444444444,0.363636364,0.8,CRAM,,,0.230769231,,----,----,HUnSatLig,----,----,----,,397.20585,397.00000,0.20585
18,22,0,11,0,0,,413.1089342,,11399932,12185044,8043045,Yes,10542673.67,,14631852,15132259,13284109,Yes,14349406.67,,1.222222222,0.611111111,,413.10893,8,0.444444444,0.363636364,0.727272727,O,,,0.2,,----,----,HUnSatLig,----,----,----,,413.20446,413.00000,0.20446
18,22,0,12,0,0,,429.1038488,,7977424,8232650,5265160,Yes,7158411.333,,10495872,10534254,8861472,Yes,9963866,,1.222222222,0.666666667,,429.10385,8,0.444444444,0.363636364,0.666666667,O,,,0.166666667,,----,----,HUnSatLig,----,----,----,,429.20307,429.00000,0.20307
18,22,0,13,0,0,,445.0987634,,3486791,4756365,2941996,Yes,3728384,,7174187,6637872,5963842,Yes,6591967,,1.222222222,0.722222222,,445.09876,8,0.444444444,0.363636364,0.615384615,O,,,0.130434783,,----,----,HUnSatLig,----,----,----,,445.20169,445.00000,0.20169
18,22,0,14,0,0,,461.093678,,2425208,2505847,1639633,Yes,2190229.333,,4800472,4196820,3502175,Yes,4166489,,1.222222222,0.777777778,,461.09368,8,0.444444444,0.363636364,0.571428571,O,,,0.090909091,,----,----,HUnSatLig,----,----,----,,461.20030,461.00000,0.20030
18,24,0,6,0,0,,335.1500112,,5852363,4614705,3592606,Yes,4686558,,3063650,2918663,3538911,Yes,3173741.333,,1.333333333,0.333333333,,335.15001,7,0.388888889,0.291666667,1.166666667,CRAM,,,0.266666667,,----,----,HUnSatLig,----,----,----,,335.22751,335.00000,0.22751
18,24,0,7,0,0,,351.1449258,,11140135,9948677,7475950,Yes,9521587.333,,8172536,7284078,7523761,Yes,7660125,,1.333333333,0.388888889,,351.14493,7,0.388888889,0.291666667,1,CRAM,,,0.24137931,,----,----,HUnSatLig,----,----,----,,351.22612,351.00000,0.22612
18,24,0,8,0,0,,367.1398404,,16047084,14212505,9978646,Yes,13412745,,14322971,15380703,13970920,Yes,14558198,,1.333333333,0.444444444,,367.13984,7,0.388888889,0.291666667,0.875,CRAM,,,0.214285714,,----,----,HUnSatLig,----,----,----,,367.22474,367.00000,0.22474
18,24,0,9,0,0,,383.134755,,13738789,13083788,9635620,Yes,12152732.33,,17452568,18076550,15749531,Yes,17092883,,1.333333333,0.5,,383.13475,7,0.388888889,0.291666667,0.777777778,CRAM,,,0.185185185,,----,----,HUnSatLig,----,----,----,,383.22335,383.00000,0.22335
18,24,0,10,0,0,,399.1296696,,12559479,11638311,8138165,Yes,10778651.67,,19020811,19292487,15101814,Yes,17805037.33,,1.333333333,0.555555556,,399.12967,7,0.388888889,0.291666667,0.7,O,,,0.153846154,,----,----,HUnSatLig,----,----,----,,399.22196,399.00000,0.22196
18,24,0,11,0,0,,415.1245842,,8899393,8363605,6051363,Yes,7771453.667,,12733543,13123224,10402540,Yes,12086435.67,,1.333333333,0.611111111,,415.12458,7,0.388888889,0.291666667,0.636363636,O,,,0.12,,----,----,HUnSatLig,----,----,----,,415.22058,415.00000,0.22058
18,24,0,12,0,0,,431.1194988,,6028608,6739590,4752964,Yes,5840387.333,,8490935,8606974,6712908,Yes,7936939,,1.333333333,0.666666667,,431.11950,7,0.388888889,0.291666667,0.583333333,O,,,0.083333333,,----,----,HUnSatLig,----,----,----,,431.21919,431.00000,0.21919
18,24,0,13,0,0,,447.1144134,,34313094,32979728,20543311,Yes,29278711,,6451235,5578913,6143867,Yes,6058005,,1.333333333,0.722222222,,447.11441,7,0.388888889,0.291666667,0.538461538,O,,,0.043478261,,----,----,HUnSatLig,----,----,----,,447.21780,447.00000,0.21780
18,24,0,14,0,0,,463.109328,,2776873,3614796,1774209,Yes,2721959.333,,5779415,5192108,4083809,Yes,5018444,,1.333333333,0.777777778,,463.10933,7,0.388888889,0.291666667,0.5,O,,,0,,----,----,HUnSatLig,----,----,----,,463.21642,463.00000,0.21642
18,26,0,6,0,0,,337.1656612,,6393576,5235816,4520246,Yes,5383212.667,,2629385,3077340,2912141,Yes,2872955.333,,1.444444444,0.333333333,,337.16566,6,0.333333333,0.230769231,1,CRAM,,,0.2,,----,----,HUnSatLig,----,----,----,,337.24363,337.00000,0.24363
18,26,0,7,0,0,,353.1605758,,12089086,10703069,8347978,Yes,10380044.33,,7310858,7695304,6937622,Yes,7314594.667,,1.444444444,0.388888889,,353.16058,6,0.333333333,0.230769231,0.857142857,CRAM,,,0.172413793,,----,----,HUnSatLig,----,----,----,,353.24224,353.00000,0.24224
18,26,0,8,0,0,,369.1554904,,14696190,13527200,9498043,Yes,12573811,,13930320,13609818,12478599,Yes,13339579,,1.444444444,0.444444444,,369.15549,6,0.333333333,0.230769231,0.75,O,,,0.142857143,,----,----,HUnSatLig,----,----,----,,369.24085,369.00000,0.24085
18,26,0,9,0,0,,385.150405,,11224515,10303272,7145828,Yes,9557871.667,,14917652,15132060,13581257,Yes,14543656.33,,1.444444444,0.5,,385.15040,6,0.333333333,0.230769231,0.666666667,O,,,0.111111111,,----,----,HUnSatLig,----,----,----,,385.23947,385.00000,0.23947
18,26,0,10,0,0,,401.1453196,,9387510,9895873,6393570,Yes,8558984.333,,14306672,15032948,11083911,Yes,13474510.33,,1.444444444,0.555555556,,401.14532,6,0.333333333,0.230769231,0.6,O,,,0.076923077,,----,----,HUnSatLig,----,----,----,,401.23808,401.00000,0.23808
18,26,0,11,0,0,,417.1402342,,4285281,3408565,2524672,Yes,3406172.667,,10282254,10094256,7920298,Yes,9432269.333,,1.444444444,0.611111111,,417.14023,6,0.333333333,0.230769231,0.545454545,O,,,0.04,,----,----,HUnSatLig,----,----,----,,417.23669,417.00000,0.23669
18,26,0,12,0,0,,433.1351488,,2796193,2858547,1986931,Yes,2547223.667,,6219746,5902466,4774256,Yes,5632156,,1.444444444,0.666666667,,433.13515,6,0.333333333,0.230769231,0.5,O,,,0,,----,----,HUnSatLig,----,----,----,,433.23530,433.00000,0.23530
18,26,0,13,0,0,,449.1300634,,3247819,4218518,2017914,Yes,3161417,,5863449,6146071,4363971,Yes,5457830.333,,1.444444444,0.722222222,,449.13006,6,0.333333333,0.230769231,0.461538462,O,,,-0.043478261,,----,----,HUnSatLig,----,----,----,,449.23392,449.00000,0.23392
18,26,0,14,0,0,,465.124978,,3817199,4541489,2494024,Yes,3617570.667,,10874841,10130838,7275650,Yes,9427109.667,,1.444444444,0.777777778,,465.12498,6,0.333333333,0.230769231,0.428571429,O,,,-0.090909091,,----,----,HUnSatLig,----,----,----,,465.23253,465.00000,0.23253
18,26,0,16,0,0,,497.1148072,,3923202,6427730,2924170,Yes,4425034,,21498267,20730431,16097303,Yes,19442000.33,,1.444444444,0.888888889,,497.11481,6,0.333333333,0.230769231,0.375,O,,,-0.2,,----,----,HUnSatLig,----,----,----,,497.22976,497.00000,0.22976
19,14,0,14,0,0,,465.031078,,3433201,4990002,2984522,Yes,3802575,,3084249,2681239,2628736,Yes,2798074.667,,0.736842105,0.736842105,,465.03108,13,0.684210526,0.928571429,0.928571429,O,,,0.5,,----,----,HUnSatLig,----,----,----,,465.13861,465.00000,0.13861
19,16,0,10,0,0,,403.0670696,,11255605,13234464,8447958,Yes,10979342.33,,4535981,4486000,4756830,Yes,4592937,,0.842105263,0.526315789,,403.06707,12,0.631578947,0.75,1.2,CRAM,,,0.5,,----,----,HUnSatLig,----,----,----,,403.16027,403.00000,0.16027
19,16,0,11,0,0,,419.0619842,,11141986,12467956,8276417,Yes,10628786.33,,4865435,4030126,5185103,Yes,4693554.667,,0.842105263,0.578947368,,419.06198,12,0.631578947,0.75,1.090909091,CRAM,,,0.481481481,,----,----,HUnSatLig,----,----,----,,419.15889,419.00000,0.15889
19,16,0,12,0,0,,435.0568988,,9375741,12373464,6870179,Yes,9539794.667,,5069825,4993027,4906137,Yes,4989663,,0.842105263,0.631578947,,435.05690,12,0.631578947,0.75,1,CRAM,,,0.461538462,,----,----,HUnSatLig,----,----,----,,435.15750,435.00000,0.15750
19,16,0,13,0,0,,451.0518134,,7141921,8858151,4774329,Yes,6924800.333,,4705292,4468636,5124645,Yes,4766191,,0.842105263,0.684210526,,451.05181,12,0.631578947,0.75,0.923076923,CRAM,,,0.44,,----,----,HUnSatLig,----,----,----,,451.15611,451.00000,0.15611
19,16,0,14,0,0,,467.046728,,4207304,6029350,3280423,Yes,4505692.333,,4308960,4516241,3854525,Yes,4226575.333,,0.842105263,0.736842105,,467.04673,12,0.631578947,0.75,0.857142857,CRAM,,,0.416666667,,----,----,HUnSatLig,----,----,----,,467.15473,467.00000,0.15473
19,18,0,7,0,0,,357.0979758,,5265593,5039762,3587610,Yes,4630988.333,,1681710,1913728,2232048,Yes,1942495.333,,0.947368421,0.368421053,,357.09798,11,0.578947368,0.611111111,1.571428571,CRAM,,,0.483870968,,----,----,HUnSatLig,----,----,----,,357.18055,357.00000,0.18055
19,18,0,8,0,0,,373.0928904,,8690923,9410167,6616794,Yes,8239294.667,,3335066,3223072,4017558,Yes,3525232,,0.947368421,0.421052632,,373.09289,11,0.578947368,0.611111111,1.375,CRAM,,,0.466666667,,----,----,HUnSatLig,----,----,----,,373.17916,373.00000,0.17916
19,18,0,9,0,0,,389.087805,,14682769,15502330,9715070,Yes,13300056.33,,4568012,4584815,5301179,Yes,4818002,,0.947368421,0.473684211,,389.08780,11,0.578947368,0.611111111,1.222222222,CRAM,,,0.448275862,,----,----,HUnSatLig,----,----,----,,389.17778,389.00000,0.17778
19,18,0,10,0,0,,405.0827196,,15427667,16783972,10725541,Yes,14312393.33,,6150112,7011409,6636046,Yes,6599189,,0.947368421,0.526315789,,405.08272,11,0.578947368,0.611111111,1.1,CRAM,,,0.428571429,,----,----,HUnSatLig,----,----,----,,405.17639,405.00000,0.17639
19,18,0,11,0,0,,421.0776342,,12143428,14343963,8681828,Yes,11723073,,6049308,6239894,6400469,Yes,6229890.333,,0.947368421,0.578947368,,421.07763,11,0.578947368,0.611111111,1,CRAM,,,0.407407407,,----,----,HUnSatLig,----,----,----,,421.17500,421.00000,0.17500
19,18,0,12,0,0,,437.0725488,,10616648,13217134,7678913,Yes,10504231.67,,6639640,5761911,6415283,Yes,6272278,,0.947368421,0.631578947,,437.07255,11,0.578947368,0.611111111,0.916666667,CRAM,,,0.384615385,,----,----,HUnSatLig,----,----,----,,437.17362,437.00000,0.17362
19,18,0,13,0,0,,453.0674634,,7592313,9998777,5630205,Yes,7740431.667,,6279167,6444836,6155668,Yes,6293223.667,,0.947368421,0.684210526,,453.06746,11,0.578947368,0.611111111,0.846153846,CRAM,,,0.36,,----,----,HUnSatLig,----,----,----,,453.17223,453.00000,0.17223
19,18,0,14,0,0,,469.062378,,4613808,6203432,3280409,Yes,4699216.333,,5526505,5580186,4995349,Yes,5367346.667,,0.947368421,0.736842105,,469.06238,11,0.578947368,0.611111111,0.785714286,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,469.17084,469.00000,0.17084
19,18,0,15,0,0,,485.0572926,,2522011,3822037,1518809,Yes,2620952.333,,4269224,4353946,3327627,Yes,3983599,,0.947368421,0.789473684,,485.05729,11,0.578947368,0.611111111,0.733333333,O,,,0.304347826,,----,----,HUnSatLig,----,----,----,,485.16945,485.00000,0.16945
19,20,0,7,0,0,,359.1136258,,7467963,7267725,5983398,Yes,6906362,,4097112,3255029,3299199,Yes,3550446.667,,1.052631579,0.368421053,,359.11363,10,0.526315789,0.5,1.428571429,CRAM,,,0.419354839,,----,----,HUnSatLig,----,----,----,,359.19667,359.00000,0.19667
19,20,0,8,0,0,,375.1085404,,12222437,12368232,8920429,Yes,11170366,,6545861,6294149,6214686,Yes,6351565.333,,1.052631579,0.421052632,,375.10854,10,0.526315789,0.5,1.25,CRAM,,,0.4,,----,----,HUnSatLig,----,----,----,,375.19528,375.00000,0.19528
19,20,0,9,0,0,,391.103455,,19381464,20819528,13907820,Yes,18036270.67,,8441243,8317758,7358867,Yes,8039289.333,,1.052631579,0.473684211,,391.10345,10,0.526315789,0.5,1.111111111,CRAM,,,0.379310345,,----,----,HUnSatLig,----,----,----,,391.19389,391.00000,0.19389
19,20,0,10,0,0,,407.0983696,,17549633,20044669,11835717,Yes,16476673,,10039544,10319115,9753230,Yes,10037296.33,,1.052631579,0.526315789,,407.09837,10,0.526315789,0.5,1,CRAM,,,0.357142857,,----,----,HUnSatLig,----,----,----,,407.19251,407.00000,0.19251
19,20,0,11,0,0,,423.0932842,,13691658,14966568,9677036,Yes,12778420.67,,9289357,8877671,8507716,Yes,8891581.333,,1.052631579,0.578947368,,423.09328,10,0.526315789,0.5,0.909090909,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,423.19112,423.00000,0.19112
19,20,0,12,0,0,,439.0881988,,9803403,11732220,7172827,Yes,9569483.333,,8753191,8364775,7617230,Yes,8245065.333,,1.052631579,0.631578947,,439.08820,10,0.526315789,0.5,0.833333333,CRAM,,,0.307692308,,----,----,HUnSatLig,----,----,----,,439.18973,439.00000,0.18973
19,20,0,13,0,0,,455.0831134,,6672606,9105748,5061714,Yes,6946689.333,,7622642,7126713,6710555,Yes,7153303.333,,1.052631579,0.684210526,,455.08311,10,0.526315789,0.5,0.769230769,O,,,0.28,,----,----,HUnSatLig,----,----,----,,455.18834,455.00000,0.18834
19,20,0,14,0,0,,471.078028,,3730088,5425208,2773533,Yes,3976276.333,,6911991,5616051,4840838,Yes,5789626.667,,1.052631579,0.736842105,,471.07803,10,0.526315789,0.5,0.714285714,O,,,0.25,,----,----,HUnSatLig,----,----,----,,471.18696,471.00000,0.18696
19,20,0,15,0,0,,487.0729426,,2975704,3328562,1671234,Yes,2658500,,4410572,3778562,3489651,Yes,3892928.333,,1.052631579,0.789473684,,487.07294,10,0.526315789,0.5,0.666666667,O,,,0.217391304,,----,----,HUnSatLig,----,----,----,,487.18557,487.00000,0.18557
19,22,0,6,0,0,,345.1343612,,6022188,5113333,3376238,Yes,4837253,,3059734,2557123,3178253,Yes,2931703.333,,1.157894737,0.315789474,,345.13436,9,0.473684211,0.409090909,1.5,CRAM,,,0.375,,----,----,HUnSatLig,----,----,----,,345.21417,345.00000,0.21417
19,22,0,7,0,0,,361.1292758,,11481796,11048079,7803708,Yes,10111194.33,,5762695,6168944,5872150,Yes,5934596.333,,1.157894737,0.368421053,,361.12928,9,0.473684211,0.409090909,1.285714286,CRAM,,,0.35483871,,----,----,HUnSatLig,----,----,----,,361.21278,361.00000,0.21278
19,22,0,8,0,0,,377.1241904,,15686355,14425164,11700214,Yes,13937244.33,,10383337,10538206,10476186,Yes,10465909.67,,1.157894737,0.421052632,,377.12419,9,0.473684211,0.409090909,1.125,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,377.21139,377.00000,0.21139
19,22,0,9,0,0,,393.119105,,19681021,20054134,12998968,Yes,17578041,,14124888,13989106,12915528,Yes,13676507.33,,1.157894737,0.473684211,,393.11910,9,0.473684211,0.409090909,1,CRAM,,,0.310344828,,----,----,HUnSatLig,----,----,----,,393.21001,393.00000,0.21001
19,22,0,10,0,0,,409.1140196,,16984576,18160748,11942329,Yes,15695884.33,,15221239,15197600,13591266,Yes,14670035,,1.157894737,0.526315789,,409.11402,9,0.473684211,0.409090909,0.9,CRAM,,,0.285714286,,----,----,HUnSatLig,----,----,----,,409.20862,409.00000,0.20862
19,22,0,11,0,0,,425.1089342,,12251831,13729565,8886365,Yes,11622587,,12881645,12678692,10942621,Yes,12167652.67,,1.157894737,0.578947368,,425.10893,9,0.473684211,0.409090909,0.818181818,CRAM,,,0.259259259,,----,----,HUnSatLig,----,----,----,,425.20723,425.00000,0.20723
19,22,0,12,0,0,,441.1038488,,8218058,9915524,5962227,Yes,8031936.333,,9812014,10089043,9021933,Yes,9640996.667,,1.157894737,0.631578947,,441.10385,9,0.473684211,0.409090909,0.75,O,,,0.230769231,,----,----,HUnSatLig,----,----,----,,441.20585,441.00000,0.20585
19,22,0,13,0,0,,457.0987634,,5304403,5935355,3556282,Yes,4932013.333,,6899686,6839899,5715133,Yes,6484906,,1.157894737,0.684210526,,457.09876,9,0.473684211,0.409090909,0.692307692,O,,,0.2,,----,----,HUnSatLig,----,----,----,,457.20446,457.00000,0.20446
19,22,0,14,0,0,,473.093678,,2770094,3635284,2286132,Yes,2897170,,5693448,4879833,4838926,Yes,5137402.333,,1.157894737,0.736842105,,473.09368,9,0.473684211,0.409090909,0.642857143,O,,,0.166666667,,----,----,HUnSatLig,----,----,----,,473.20307,473.00000,0.20307
19,24,0,5,0,0,,331.1550966,,3414233,2692101,2217142,Yes,2774492,,1564225,1491092,2388168,Yes,1814495,,1.263157895,0.263157895,,331.15510,8,0.421052632,0.333333333,1.6,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,331.23167,331.00000,0.23167
19,24,0,6,0,0,,347.1500112,,6676161,6113429,4543106,Yes,5777565.333,,4065794,3154159,4614447,Yes,3944800,,1.263157895,0.315789474,,347.15001,8,0.421052632,0.333333333,1.333333333,CRAM,,,0.3125,,----,----,HUnSatLig,----,----,----,,347.23028,347.00000,0.23028
19,24,0,7,0,0,,363.1449258,,13802964,11978646,9162202,Yes,11647937.33,,8906938,7961582,8192179,Yes,8353566.333,,1.263157895,0.368421053,,363.14493,8,0.421052632,0.333333333,1.142857143,CRAM,,,0.290322581,,----,----,HUnSatLig,----,----,----,,363.22890,363.00000,0.22890
19,24,0,8,0,0,,379.1398404,,17403312,16768802,12843632,Yes,15671915.33,,14662150,14167850,14400775,Yes,14410258.33,,1.263157895,0.421052632,,379.13984,8,0.421052632,0.333333333,1,CRAM,,,0.266666667,,----,----,HUnSatLig,----,----,----,,379.22751,379.00000,0.22751
19,24,0,9,0,0,,395.134755,,17547516,17887875,11225825,Yes,15553738.67,,19413249,18792070,16735447,Yes,18313588.67,,1.263157895,0.473684211,,395.13475,8,0.421052632,0.333333333,0.888888889,CRAM,,,0.24137931,,----,----,HUnSatLig,----,----,----,,395.22612,395.00000,0.22612
19,24,0,10,0,0,,411.1296696,,13732499,13995316,9460227,Yes,12396014,,18244319,18408979,15520523,Yes,17391273.67,,1.263157895,0.526315789,,411.12967,8,0.421052632,0.333333333,0.8,CRAM,,,0.214285714,,----,----,HUnSatLig,----,----,----,,411.22474,411.00000,0.22474
19,24,0,11,0,0,,427.1245842,,9316940,9021181,5769146,Yes,8035755.667,,14067518,13624784,11225060,Yes,12972454,,1.263157895,0.578947368,,427.12458,8,0.421052632,0.333333333,0.727272727,O,,,0.185185185,,----,----,HUnSatLig,----,----,----,,427.22335,427.00000,0.22335
19,24,0,12,0,0,,443.1194988,,7705862,8625160,6936844,Yes,7755955.333,,9836591,9126335,7934225,Yes,8965717,,1.263157895,0.631578947,,443.11950,8,0.421052632,0.333333333,0.666666667,O,,,0.153846154,,----,----,HUnSatLig,----,----,----,,443.22196,443.00000,0.22196
19,24,0,13,0,0,,459.1144134,,3715034,4601009,2627384,Yes,3647809,,6318045,5787150,5010557,Yes,5705250.667,,1.263157895,0.684210526,,459.11441,8,0.421052632,0.333333333,0.615384615,O,,,0.12,,----,----,HUnSatLig,----,----,----,,459.22058,459.00000,0.22058
19,26,0,6,0,0,,349.1656612,,8098159,7050058,5734577,Yes,6960931.333,,4071931,3990828,4311914,Yes,4124891,,1.368421053,0.315789474,,349.16566,7,0.368421053,0.269230769,1.166666667,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,349.24640,349.00000,0.24640
19,26,0,7,0,0,,365.1605758,,16541927,13621919,10121341,Yes,13428395.67,,9077487,8394349,9182035,Yes,8884623.667,,1.368421053,0.368421053,,365.16058,7,0.368421053,0.269230769,1,CRAM,,,0.225806452,,----,----,HUnSatLig,----,----,----,,365.24501,365.00000,0.24501
19,26,0,8,0,0,,381.1554904,,17490044,17326567,12035289,Yes,15617300,,14224409,14197094,13637473,Yes,14019658.67,,1.368421053,0.421052632,,381.15549,7,0.368421053,0.269230769,0.875,CRAM,,,0.2,,----,----,HUnSatLig,----,----,----,,381.24363,381.00000,0.24363
19,26,0,9,0,0,,397.150405,,15426259,15103084,9641059,Yes,13390134,,18811541,18763771,16154175,Yes,17909829,,1.368421053,0.473684211,,397.15040,7,0.368421053,0.269230769,0.777777778,CRAM,,,0.172413793,,----,----,HUnSatLig,----,----,----,,397.24224,397.00000,0.24224
19,26,0,10,0,0,,413.1453196,,9396989,9438679,6852133,Yes,8562600.333,,15385519,16287333,13857549,Yes,15176800.33,,1.368421053,0.526315789,,413.14532,7,0.368421053,0.269230769,0.7,O,,,0.142857143,,----,----,HUnSatLig,----,----,----,,413.24085,413.00000,0.24085
19,26,0,11,0,0,,429.1402342,,6378958,6248137,4369157,Yes,5665417.333,,11466626,11654509,9357084,Yes,10826073,,1.368421053,0.578947368,,429.14023,7,0.368421053,0.269230769,0.636363636,O,,,0.111111111,,----,----,HUnSatLig,----,----,----,,429.23947,429.00000,0.23947
19,26,0,12,0,0,,445.1351488,,3191875,3979147,2506792,Yes,3225938,,7667755,7405869,5250110,Yes,6774578,,1.368421053,0.631578947,,445.13515,7,0.368421053,0.269230769,0.583333333,O,,,0.076923077,,----,----,HUnSatLig,----,----,----,,445.23808,445.00000,0.23808
