Site,Core_ID,Treatment,SampleID,Total_core_mass_pot_pie_pans_g,Additional_Wt_toRemove,sequence_valve,Picarro_method,Start_Date_Time,Stop_Date_Time,Time_Zone,Time_elapsed_h,TREATMENT_PHASE,Notes,Who,Ignore_Data
SR,19,field_moist,S19,361.47,NA,6,SecretRiver_FM_11thNov,11/11/2016 12:12,11/11/2016 20:05,America/Los_Angeles,7.883333333,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,15,field_moist,S15,417.39,NA,15,SecretRiver_FM_11thNov,11/11/2016 12:12,11/11/2016 20:05,America/Los_Angeles,7.883333333,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,1,field_moist,S1,379.66,NA,13,SecretRiver_FM_11thNov,11/11/2016 12:12,11/11/2016 20:05,America/Los_Angeles,7.883333333,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,AMB,NA,NA,NA,NA,16,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,AMBIENT,NA,NA,NA
SR,15,field_moist,S15,413.94,NA,9,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,21,field_moist,S21,343.06,NA,14,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,13,field_moist,S13,398.25,NA,7,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,18,sat_II,S18,431.56,NA,13,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,SATURATION_INCUBATION,NA,NA,NA
SR,24,sat_II,S24,451.76,NA,12,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,SATURATION_INCUBATION,NA,NA,NA
SR,7,sat_II,S7,429.66,NA,3,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,SATURATION_INCUBATION,NA,NA,NA
SR,3,sat_II,S3,461.22,NA,11,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,SATURATION_INCUBATION,NA,NA,NA
SR,2,sat_II,S2,451.09,NA,6,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,SATURATION_INCUBATION,NA,NA,NA
SR,19,field_moist,S19,358.83,NA,1,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,1,field_moist,S1,379.9,NA,2,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,FIELD_MOIST_INCUBATION,NA,NA,NA
CPCRW,22,drought,C22,488.44,NA,NO VALVE,Sat_I,11/29/2016 13:16,11/29/2016 20:05,America/Los_Angeles,6.816666667,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,22,drought,C22,355.83,NA,5,Sat_I,12/2/2016 17:31,12/2/2016 23:05,America/Los_Angeles,5.566666667,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,23,drought,C23,330.05,NA,12,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,23,drought,C23,323.96,NA,9,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,23,drought,C23,344.57,NA,5,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,DROUGHT_INCUBATION,NA,NA,NA
SR,23,sat_I,S23,428.82,10,9,SatII_FM_drought_18Oct2016,11/14/2016 15:41,11/14/2016 23:05,America/Los_Angeles,7.4,IMMEDIATE_SATURATION,NA,NA,NA
SR,17,sat_I,S17,414.53,10,14,SatII_FM_drought_18Oct2016,11/14/2016 15:41,11/14/2016 23:05,America/Los_Angeles,7.4,IMMEDIATE_SATURATION,NA,NA,NA
SR,16,sat_I,S16,388.13,10,13,SatII_FM_drought_18Oct2016,11/14/2016 15:41,11/14/2016 23:05,America/Los_Angeles,7.4,IMMEDIATE_SATURATION,NA,NA,NA
SR,11,sat_I,S11,396.72,10,11,SatII_FM_drought_18Oct2016,11/14/2016 15:41,11/14/2016 23:05,America/Los_Angeles,7.4,IMMEDIATE_SATURATION,NA,NA,NA
SR,9,sat_I,S9,449.4,10,12,SatII_FM_drought_18Oct2016,11/14/2016 15:41,11/14/2016 23:05,America/Los_Angeles,7.4,IMMEDIATE_SATURATION,NA,NA,NA
SR,7,sat_II,S7,428.39,NA,10,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,SATURATION_INCUBATION,No time recorded,NA,NA
SR,3,sat_II,S3,447.13,NA,11,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,SATURATION_INCUBATION,No time recorded,NA,NA
SR,2,sat_II,S2,427.29,NA,12,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,SATURATION_INCUBATION,No time recorded,NA,NA
SR,24,sat_II,S24,416.24,NA,13,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,SATURATION_INCUBATION,No time recorded,NA,NA
SR,18,sat_II,S18,428.26,NA,1,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,SATURATION_INCUBATION,No time recorded,NA,NA
SR,15,field_moist,S15,413.01,NA,15,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,FIELD_MOIST_INCUBATION,No time recorded,NA,NA
SR,21,field_moist,S21,344.48,NA,2,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,FIELD_MOIST_INCUBATION,No time recorded,NA,NA
SR,13,field_moist,S13,390.75,NA,4,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,FIELD_MOIST_INCUBATION,No time recorded,NA,NA
SR,19,field_moist,S19,359.46,NA,5,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,FIELD_MOIST_INCUBATION,No time recorded,NA,NA
SR,1,field_moist,S1,381.38,NA,6,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,FIELD_MOIST_INCUBATION,No time recorded,NA,NA
SR,4,drought,S4,422.52,NA,3,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,DROUGHT_PRE_INCUBATION,No time recorded,NA,NA
SR,5,drought,S5,389.99,NA,9,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,DROUGHT_PRE_INCUBATION,No time recorded,NA,NA
SR,10,drought,S10,357.57,NA,8,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,DROUGHT_PRE_INCUBATION,No time recorded,NA,NA
SR,14,drought,S14,415.35,NA,7,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,DROUGHT_PRE_INCUBATION,No time recorded,NA,NA
SR,25,drought,S25,416.03,NA,14,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,DROUGHT_PRE_INCUBATION,No time recorded,NA,NA
CPCRW,NA,ambient,NA,NA,NA,16,Sat_I,11/14/2016 12:50,11/14/2016 23:05,America/Los_Angeles,10.25,AMBIENT,NA,NA,NA
CPCRW,23,drought,C23,487.93,NA,3,Sat_I,11/17/2016 12:50,11/17/2016 23:05,America/Los_Angeles,10.25,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,23,drought,C23,355.38,NA,NO VALVE,Sat_I,11/29/2016 13:16,11/29/2016 20:05,America/Los_Angeles,6.816666667,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,23,drought,C23,327.51,NA,2,Sat_I,12/2/2016 17:31,12/2/2016 23:05,America/Los_Angeles,5.566666667,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,24,drought,C24,323.49,NA,8,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,24,drought,C24,344.2,NA,10,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,DROUGHT_INCUBATION,NA,NA,NA
NA,NA,ambient,NA,NA,NA,16,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,AMBIENT,NA,NA,NA
SR,7,sat_II,S7,429.07,NA,13,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,SATURATION_INCUBATION,NA,NA,NA
SR,3,sat_II,S3,444.19,NA,9,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,SATURATION_INCUBATION,NA,NA,NA
SR,2,sat_II,S2,424.13,NA,12,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,SATURATION_INCUBATION,NA,NA,NA
SR,24,sat_II,S24,415.68,NA,15,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,SATURATION_INCUBATION,NA,NA,NA
SR,18,sat_II,S18,422.04,NA,11,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,SATURATION_INCUBATION,NA,NA,NA
SR,15,field_moist,S15,411.24,NA,10,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,21,field_moist,S21,346.94,NA,2,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,13,field_moist,S13,394.26,NA,14,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,19,field_moist,S19,361.89,NA,1,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,1,field_moist,S1,379.95,NA,5,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,4,drought,S4,412.6,NA,3,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,5,drought,S5,386.78,NA,4,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,10,drought,S10,352.15,NA,8,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,14,drought,S14,408.72,NA,7,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,25,drought,S25,406.56,NA,9,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,DROUGHT_PRE_INCUBATION,NA,NA,NA
CPCRW,NA,ambient,NA,NA,NA,NA,NA,11/23/2016 11:35,11/23/2016 13:30,America/Los_Angeles,1.916666667,AMBIENT,No time recorded,NA,NA
SR,10,drought,S10,347.44,NA,2,SatII_FM_drought_18Oct2016,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,DROUGHT_PRE_INCUBATION,__TRC,TRC,NA
SR,14,drought,S14,403.44,NA,1,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,DROUGHT_PRE_INCUBATION,__TRC,TRC,NA
SR,25,drought,S25,NO WEIGHT,NA,6,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,DROUGHT_PRE_INCUBATION,could not remove the cap!__TRC,TRC,NA
SR,5,drought,S5,383.8,NA,4,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,DROUGHT_PRE_INCUBATION,__TRC,TRC,NA
SR,4,drought,S4,405.11,NA,7,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,DROUGHT_PRE_INCUBATION,__TRC,TRC,NA
SR,15,field_moist,S15,347.44,NA,11,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,FIELD_MOIST_INCUBATION,added water after measurements__TRC,TRC,NA
SR,21,field_moist,S21,403.44,NA,9,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,FIELD_MOIST_INCUBATION,added water after measurements__TRC,TRC,NA
SR,13,field_moist,S13,NO WEIGHT,NA,3,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,FIELD_MOIST_INCUBATION,added water after measurements__TRC,TRC,NA
SR,19,field_moist,S19,383.8,NA,14,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,FIELD_MOIST_INCUBATION,added water after measurements__TRC,TRC,NA
SR,1,field_moist,S1,405.11,NA,10,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,FIELD_MOIST_INCUBATION,added water after measurements__TRC,TRC,NA
SR,7,sat_II,S7,440.56,NA,15,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,SATURATION_INCUBATION,added water after measurements__TRC,TRC,NA
SR,3,sat_II,S3,449.3,NA,13,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,SATURATION_INCUBATION,added water after measurements__TRC,TRC,NA
SR,2,sat_II,S2,436.45,NA,12,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,SATURATION_INCUBATION,added water after measurements__TRC,TRC,NA
SR,24,sat_II,S24,417.98,NA,5,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,SATURATION_INCUBATION,added water after measurements__TRC,TRC,NA
SR,18,sat_II,S18,419,NA,8,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,SATURATION_INCUBATION,added water after measurements__TRC,TRC,NA
NA,NA,ambient,NA,NA,NA,16,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,AMBIENT,NA,NA,NA
SR,7,sat_II,S7,441.23,NA,8,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,SATURATION_INCUBATION,NA,NA,NA
SR,3,sat_II,S3,450.05,NA,2,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,SATURATION_INCUBATION,NA,NA,NA
SR,2,sat_II,S2,427.71,NA,9,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,SATURATION_INCUBATION,NA,NA,NA
SR,24,sat_II,S24,419.05,NA,12,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,SATURATION_INCUBATION,NA,NA,NA
SR,18,sat_II,S18,418.55,NA,15,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,SATURATION_INCUBATION,NA,NA,NA
SR,15,field_moist,S15,413.53,NA,3,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,21,field_moist,S21,345.37,NA,5,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,13,field_moist,S13,395.12,NA,1,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,19,field_moist,S19,361.29,NA,11,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,1,field_moist,S1,380.66,NA,7,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,4,drought,S4,397.07,NA,14,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,5,drought,S5,380.24,NA,4,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,10,drought,S10,341.77,NA,13,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,14,drought,S14,396.77,NA,10,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,25,drought,S25,394.48,NA,6,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,DROUGHT_PRE_INCUBATION,NA,NA,NA
CPCRW,NA,ambient,NA,NA,NA,16,Sat_I,11/29/2016 13:16,11/29/2016 20:05,America/Los_Angeles,6.816666667,AMBIENT,NA,NA,NA
CPCRW,24,drought,C24,NA,NA,10,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,24,drought,C24,NA,NA,8,Sat_I,11/17/2016 12:50,11/17/2016 23:05,America/Los_Angeles,10.25,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,24,drought,C24,NA,NA,NO VALVE,Sat_I,11/29/2016 13:16,11/29/2016 20:05,America/Los_Angeles,6.816666667,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,24,drought,C24,NA,NA,13,Sat_I,12/2/2016 17:31,12/2/2016 23:05,America/Los_Angeles,5.566666667,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,25,drought,C25,NA,NA,15,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,DROUGHT_INCUBATION,NA,NA,NA
NA,NA,ambient,NA,NA,NA,16,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,AMBIENT,NA,NA,NA
SR,7,sat_II,S7,444.45,NA,3,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,SATURATION_INCUBATION,NA,NA,NA
SR,3,sat_II,S3,454.78,NA,6,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,SATURATION_INCUBATION,NA,NA,NA
SR,2,sat_II,S2,430.83,NA,11,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,SATURATION_INCUBATION,NA,NA,NA
SR,24,sat_II,S24,417.16,NA,5,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,SATURATION_INCUBATION,NA,NA,NA
SR,18,sat_II,S18,419.58,NA,7,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,SATURATION_INCUBATION,NA,NA,NA
SR,15,field_moist,S15,417.35,NA,14,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,21,field_moist,S21,346.09,NA,13,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,13,field_moist,S13,394.96,NA,9,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,19,field_moist,S19,359.27,NA,8,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,1,field_moist,S1,379.55,NA,12,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,4,drought,S4,387.88,NA,10,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,5,drought,S5,375.9,NA,1,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,10,drought,S10,335.24,NA,15,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,14,drought,S14,388.75,NA,2,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,DROUGHT_PRE_INCUBATION,NA,NA,NA
SR,25,drought,S25,385.11,NA,4,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,DROUGHT_PRE_INCUBATION,NA,NA,NA
NA,NA,ambient,NA,NA,NA,16,Sat_I,12/2/2016 17:31,12/2/2016 23:05,America/Los_Angeles,5.566666667,AMBIENT,NA,NA,NA
CPCRW,25,drought,C25,NA,NA,7,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,25,drought,C25,NA,NA,4,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,25,drought,C25,NA,NA,7,Sat_I,11/17/2016 12:50,11/17/2016 23:05,America/Los_Angeles,10.25,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,25,drought,C25,NA,NA,NO VALVE,Sat_I,11/29/2016 13:16,11/29/2016 20:05,America/Los_Angeles,6.816666667,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,25,drought,C25,343.61,NA,14,Sat_I,12/2/2016 17:31,12/2/2016 23:05,America/Los_Angeles,5.566666667,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,NA,ambient,NA,NA,NA,16,Sat_I,12/4/2016 9:02,12/4/2016 15:05,America/Los_Angeles,6.05,AMBIENT,NA,NA,NA
CPCRW,21,drought,C21,656.85,10,11,Sat_I,12/4/2016 9:02,12/4/2016 15:05,America/Los_Angeles,6.05,DROUGHT_SATURATION,NA,NA,NA
CPCRW,22,drought,C22,520.22,10,14,Sat_I,12/4/2016 9:02,12/4/2016 15:05,America/Los_Angeles,6.05,DROUGHT_SATURATION,NA,NA,NA
CPCRW,23,drought,C23,502.1,10,4,Sat_I,12/4/2016 9:02,12/4/2016 15:05,America/Los_Angeles,6.05,DROUGHT_SATURATION,NA,NA,NA
CPCRW,24,drought,C24,500.33,10,7,Sat_I,12/4/2016 9:02,12/4/2016 15:05,America/Los_Angeles,6.05,DROUGHT_SATURATION,NA,NA,NA
CPCRW,25,drought,C25,495.68,10,3,Sat_I,12/4/2016 9:02,12/4/2016 15:05,America/Los_Angeles,6.05,DROUGHT_SATURATION,NA,NA,NA
NA,NA,ambient,NA,NA,NA,16,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,AMBIENT,NA,NA,NA
SR,7,sat_II,S7,NO WEIGHT,NA,3,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,SATURATION_INCUBATION,NA,NA,NA
SR,3,sat_II,S3,NO WEIGHT,NA,7,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,SATURATION_INCUBATION,NA,NA,NA
SR,2,sat_II,S2,NO WEIGHT,NA,12,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,SATURATION_INCUBATION,NA,NA,NA
SR,24,sat_II,S24,NO WEIGHT,NA,5,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,SATURATION_INCUBATION,NA,NA,NA
SR,18,sat_II,S18,NO WEIGHT,NA,1,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,SATURATION_INCUBATION,NA,NA,NA
SR,15,field_moist,S15,NO WEIGHT,NA,11,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,21,field_moist,S21,NO WEIGHT,NA,14,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,13,field_moist,S13,NO WEIGHT,NA,15,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,19,field_moist,S19,NO WEIGHT,NA,10,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,1,field_moist,S1,NO WEIGHT,NA,2,SatII_FM_drought_18Oct2016,12/6/2016 11:25,12/6/2016 18:05,America/Los_Angeles,6.666666667,FIELD_MOIST_INCUBATION,NA,NA,NA
NA,NA,ambient,NA,NA,NA,16,sat_II,12/8/2016 10:49,12/8/2016 17:05,America/Los_Angeles,6.266666667,AMBIENT,NA,NA,NA
