"MolForm","tension","site","Mass","HC","OC","Class","drought2","fm2","saturation2","unique"
"C24H28O13","1.5 kPa","CPCRW",523.1457801,1.17,0.54,"Lignin",NA,NA,NA,NA
"C24H28O13","1.5 kPa","CPCRW",536.1491122,1.17,0.54,"Lignin",NA,NA,NA,NA
"C24H28O13","1.5 kPa","DWP",523.1457801,1.17,0.54,"Lignin","lost",NA,NA,NA
"C24H28O13","1.5 kPa","DWP",536.1491122,1.17,0.54,"Lignin","lost",NA,NA,NA
"C24H28O13","50 kPa","CPCRW",523.1457801,1.17,0.54,"Lignin",NA,NA,NA,NA
"C24H28O13","50 kPa","CPCRW",536.1491122,1.17,0.54,"Lignin",NA,NA,NA,NA
"C24H28O13","50 kPa","DWP",523.1457801,1.17,0.54,"Lignin",NA,NA,NA,NA
"C24H28O13","50 kPa","DWP",536.1491122,1.17,0.54,"Lignin",NA,NA,NA,NA
"C24H28O13","50 kPa","SR",523.1457801,1.17,0.54,"Lignin",NA,"lost","lost",NA
"C24H28O13","50 kPa","SR",536.1491122,1.17,0.54,"Lignin",NA,"lost","lost",NA
"C24H28O13S","1.5 kPa","CPCRW",555.1179181,1.17,0.54,"Lignin","new",NA,NA,"drought"
"C24H28O13S","1.5 kPa","DWP",555.1179181,1.17,0.54,"Lignin",NA,"lost","lost",NA
"C24H28O13S","1.5 kPa","SR",555.1179181,1.17,0.54,"Lignin",NA,"new",NA,"field moist"
"C24H28O13S","50 kPa","DWP",555.1179181,1.17,0.54,"Lignin","lost","lost","lost",NA
"C24H28O14","1.5 kPa","CPCRW",539.1405931,1.17,0.58,"Lignin",NA,"lost","lost",NA
"C24H28O14","1.5 kPa","CPCRW",552.1439932,1.17,0.58,"Lignin",NA,"lost","lost",NA
"C24H28O14","1.5 kPa","DWP",539.1405931,1.17,0.58,"Lignin","lost",NA,"lost",NA
"C24H28O14","1.5 kPa","DWP",552.1439932,1.17,0.58,"Lignin","lost",NA,"lost",NA
"C24H28O14","50 kPa","CPCRW",539.1405931,1.17,0.58,"Lignin",NA,NA,NA,NA
"C24H28O14","50 kPa","CPCRW",552.1439932,1.17,0.58,"Lignin",NA,NA,NA,NA
"C24H28O14","50 kPa","DWP",539.1405931,1.17,0.58,"Lignin",NA,NA,NA,NA
"C24H28O14","50 kPa","DWP",552.1439932,1.17,0.58,"Lignin",NA,NA,NA,NA
"C24H28O14","50 kPa","SR",539.1405931,1.17,0.58,"Lignin","lost","lost","lost",NA
"C24H28O14","50 kPa","SR",552.1439932,1.17,0.58,"Lignin","lost","lost","lost",NA
"C24H28O15","1.5 kPa","CPCRW",555.1355881,1.17,0.62,"Lignin","new",NA,NA,"drought"
"C24H28O15","1.5 kPa","CPCRW",568.1389494,1.17,0.62,"Lignin","new",NA,NA,"drought"
"C24H28O15","1.5 kPa","DWP",555.1355881,1.17,0.62,"Lignin","lost","lost","lost",NA
"C24H28O15","1.5 kPa","DWP",568.1389494,1.17,0.62,"Lignin","lost","lost","lost",NA
"C24H28O15","50 kPa","CPCRW",555.1355881,1.17,0.62,"Lignin",NA,"lost","lost",NA
"C24H28O15","50 kPa","CPCRW",568.1389494,1.17,0.62,"Lignin",NA,"lost","lost",NA
"C24H28O15","50 kPa","DWP",555.1355881,1.17,0.62,"Lignin","lost","lost",NA,NA
"C24H28O15","50 kPa","DWP",568.1389494,1.17,0.62,"Lignin","lost","lost",NA,NA
"C24H28O15","50 kPa","SR",555.1355881,1.17,0.62,"Lignin","lost","lost","lost",NA
"C24H28O15","50 kPa","SR",568.1389494,1.17,0.62,"Lignin","lost","lost","lost",NA
"C24H28O16","50 kPa","CPCRW",571.1304354,1.17,0.67,"Tannin","new",NA,NA,"drought"
"C24H28O16","50 kPa","CPCRW",584.1338054,1.17,0.67,"Lignin","new",NA,NA,"drought"
"C24H28O16","50 kPa","DWP",571.1304354,1.17,0.67,"Tannin","lost","lost","lost",NA
"C24H28O16","50 kPa","DWP",584.1338054,1.17,0.67,"Lignin","lost","lost","lost",NA
"C24H28O2S2","1.5 kPa","SR",411.1456831,1.17,0.08,"UnsatHC","lost","lost","lost",NA
"C24H28O2S2","50 kPa","SR",411.1456831,1.17,0.08,"UnsatHC","lost",NA,NA,NA
"C24H28O6","1.5 kPa","CPCRW",411.1813335,1.17,0.25,"Lignin",NA,"new","new",NA
"C24H28O6","1.5 kPa","DWP",411.1813335,1.17,0.25,"Lignin",NA,"new",NA,"field moist"
"C24H28O6","50 kPa","CPCRW",411.1813335,1.17,0.25,"Lignin",NA,NA,NA,NA
"C24H28O6","50 kPa","DWP",411.1813335,1.17,0.25,"Lignin",NA,NA,NA,NA
"C24H28O6","50 kPa","SR",411.1813335,1.17,0.25,"Lignin",NA,"new","new",NA
"C24H28O7","1.5 kPa","CPCRW",427.1762726,1.17,0.29,"Lignin",NA,NA,NA,NA
"C24H28O7","1.5 kPa","CPCRW",440.1796288,1.17,0.29,"Lignin",NA,NA,NA,NA
"C24H28O7","1.5 kPa","DWP",427.1762726,1.17,0.29,"Lignin",NA,NA,NA,NA
"C24H28O7","1.5 kPa","DWP",440.1796288,1.17,0.29,"Lignin",NA,NA,NA,NA
"C24H28O7","1.5 kPa","SR",427.1762726,1.17,0.29,"Lignin",NA,"new","new",NA
"C24H28O7","1.5 kPa","SR",440.1796288,1.17,0.29,"Lignin",NA,"new","new",NA
"C24H28O7","50 kPa","CPCRW",427.1762726,1.17,0.29,"Lignin",NA,NA,NA,NA
"C24H28O7","50 kPa","CPCRW",440.1796288,1.17,0.29,"Lignin",NA,NA,NA,NA
"C24H28O7","50 kPa","DWP",427.1762726,1.17,0.29,"Lignin",NA,NA,NA,NA
"C24H28O7","50 kPa","DWP",440.1796288,1.17,0.29,"Lignin",NA,NA,NA,NA
"C24H28O7","50 kPa","SR",427.1762726,1.17,0.29,"Lignin",NA,NA,NA,NA
"C24H28O7","50 kPa","SR",440.1796288,1.17,0.29,"Lignin",NA,NA,NA,NA
"C24H28O8","1.5 kPa","CPCRW",443.171181,1.17,0.33,"Lignin",NA,NA,NA,NA
"C24H28O8","1.5 kPa","CPCRW",456.1744766,1.17,0.33,"Lignin",NA,NA,NA,NA
"C24H28O8","1.5 kPa","DWP",443.171181,1.17,0.33,"Lignin",NA,NA,NA,NA
"C24H28O8","1.5 kPa","DWP",456.1744766,1.17,0.33,"Lignin",NA,NA,NA,NA
"C24H28O8","1.5 kPa","SR",443.171181,1.17,0.33,"Lignin",NA,NA,NA,NA
"C24H28O8","1.5 kPa","SR",456.1744766,1.17,0.33,"Lignin",NA,NA,NA,NA
"C24H28O8","50 kPa","CPCRW",443.171181,1.17,0.33,"Lignin",NA,NA,NA,NA
"C24H28O8","50 kPa","CPCRW",456.1744766,1.17,0.33,"Lignin",NA,NA,NA,NA
"C24H28O8","50 kPa","DWP",443.171181,1.17,0.33,"Lignin",NA,NA,NA,NA
"C24H28O8","50 kPa","DWP",456.1744766,1.17,0.33,"Lignin",NA,NA,NA,NA
"C24H28O8","50 kPa","SR",443.171181,1.17,0.33,"Lignin",NA,NA,NA,NA
"C24H28O8","50 kPa","SR",456.1744766,1.17,0.33,"Lignin",NA,NA,NA,NA
"C24H28O9","1.5 kPa","CPCRW",459.1660508,1.17,0.38,"Lignin",NA,NA,NA,NA
"C24H28O9","1.5 kPa","CPCRW",472.1694075,1.17,0.38,"Lignin",NA,NA,NA,NA
"C24H28O9","1.5 kPa","DWP",459.1660508,1.17,0.38,"Lignin",NA,NA,NA,NA
"C24H28O9","1.5 kPa","DWP",472.1694075,1.17,0.38,"Lignin",NA,NA,NA,NA
"C24H28O9","1.5 kPa","SR",459.1660508,1.17,0.38,"Lignin",NA,NA,NA,NA
"C24H28O9","1.5 kPa","SR",472.1694075,1.17,0.38,"Lignin",NA,NA,NA,NA
"C24H28O9","50 kPa","CPCRW",459.1660508,1.17,0.38,"Lignin",NA,NA,NA,NA
"C24H28O9","50 kPa","CPCRW",472.1694075,1.17,0.38,"Lignin",NA,NA,NA,NA
"C24H28O9","50 kPa","DWP",459.1660508,1.17,0.38,"Lignin",NA,NA,NA,NA
"C24H28O9","50 kPa","DWP",472.1694075,1.17,0.38,"Lignin",NA,NA,NA,NA
"C24H28O9","50 kPa","SR",459.1660508,1.17,0.38,"Lignin",NA,NA,NA,NA
"C24H28O9","50 kPa","SR",472.1694075,1.17,0.38,"Lignin",NA,NA,NA,NA
"C24H29NO11","50 kPa","DWP",506.166737,1.21,0.46,"Lignin","lost","lost","lost",NA
"C24H30N2O6","1.5 kPa","SR",441.2030663,1.25,0.25,"Lignin","lost",NA,"lost",NA
"C24H30N2O6","50 kPa","SR",441.2030663,1.25,0.25,"Lignin",NA,NA,"new","saturation"
"C24H30O10","1.5 kPa","CPCRW",477.1766282,1.25,0.42,"Lignin",NA,NA,NA,NA
"C24H30O10","1.5 kPa","CPCRW",490.1799346,1.25,0.42,"Lignin",NA,NA,NA,NA
"C24H30O10","1.5 kPa","DWP",477.1766282,1.25,0.42,"Lignin",NA,NA,NA,NA
"C24H30O10","1.5 kPa","DWP",490.1799346,1.25,0.42,"Lignin",NA,NA,NA,NA
"C24H30O10","1.5 kPa","SR",477.1766282,1.25,0.42,"Lignin",NA,NA,NA,NA
"C24H30O10","1.5 kPa","SR",490.1799346,1.25,0.42,"Lignin",NA,NA,NA,NA
"C24H30O10","50 kPa","CPCRW",477.1766282,1.25,0.42,"Lignin",NA,NA,NA,NA
"C24H30O10","50 kPa","CPCRW",490.1799346,1.25,0.42,"Lignin",NA,NA,NA,NA
"C24H30O10","50 kPa","DWP",477.1766282,1.25,0.42,"Lignin",NA,NA,NA,NA
"C24H30O10","50 kPa","DWP",490.1799346,1.25,0.42,"Lignin",NA,NA,NA,NA
"C24H30O10","50 kPa","SR",477.1766282,1.25,0.42,"Lignin",NA,NA,NA,NA
"C24H30O10","50 kPa","SR",490.1799346,1.25,0.42,"Lignin",NA,NA,NA,NA
"C24H30O11","1.5 kPa","CPCRW",493.171582,1.25,0.46,"Lignin",NA,NA,NA,NA
"C24H30O11","1.5 kPa","CPCRW",506.1748494,1.25,0.46,"Lignin",NA,NA,NA,NA
"C24H30O11","1.5 kPa","DWP",493.171582,1.25,0.46,"Lignin",NA,NA,NA,NA
"C24H30O11","1.5 kPa","DWP",506.1748494,1.25,0.46,"Lignin",NA,NA,NA,NA
"C24H30O11","1.5 kPa","SR",493.171582,1.25,0.46,"Lignin",NA,NA,NA,NA
"C24H30O11","1.5 kPa","SR",506.1748494,1.25,0.46,"Lignin",NA,NA,NA,NA
"C24H30O11","50 kPa","CPCRW",493.171582,1.25,0.46,"Lignin",NA,NA,NA,NA
"C24H30O11","50 kPa","CPCRW",506.1748494,1.25,0.46,"Lignin",NA,NA,NA,NA
"C24H30O11","50 kPa","DWP",493.171582,1.25,0.46,"Lignin",NA,NA,NA,NA
"C24H30O11","50 kPa","DWP",506.1748494,1.25,0.46,"Lignin",NA,NA,NA,NA
"C24H30O11","50 kPa","SR",493.171582,1.25,0.46,"Lignin",NA,NA,NA,NA
"C24H30O11","50 kPa","SR",506.1748494,1.25,0.46,"Lignin",NA,NA,NA,NA
"C24H30O12","1.5 kPa","CPCRW",509.1665163,1.25,0.5,"Lignin",NA,NA,NA,NA
"C24H30O12","1.5 kPa","CPCRW",522.1698495,1.25,0.5,"Lignin",NA,NA,NA,NA
"C24H30O12","1.5 kPa","DWP",509.1665163,1.25,0.5,"Lignin",NA,NA,NA,NA
"C24H30O12","1.5 kPa","DWP",522.1698495,1.25,0.5,"Lignin",NA,NA,NA,NA
"C24H30O12","1.5 kPa","SR",509.1665163,1.25,0.5,"Lignin","new","new",NA,NA
"C24H30O12","1.5 kPa","SR",522.1698495,1.25,0.5,"Lignin","new","new",NA,NA
"C24H30O12","50 kPa","CPCRW",509.1665163,1.25,0.5,"Lignin",NA,NA,NA,NA
"C24H30O12","50 kPa","CPCRW",522.1698495,1.25,0.5,"Lignin",NA,NA,NA,NA
"C24H30O12","50 kPa","DWP",509.1665163,1.25,0.5,"Lignin",NA,NA,NA,NA
"C24H30O12","50 kPa","DWP",522.1698495,1.25,0.5,"Lignin",NA,NA,NA,NA
"C24H30O12","50 kPa","SR",509.1665163,1.25,0.5,"Lignin",NA,NA,NA,NA
"C24H30O12","50 kPa","SR",522.1698495,1.25,0.5,"Lignin",NA,NA,NA,NA
"C24H30O12S","1.5 kPa","DWP",541.1386699,1.25,0.5,"Lignin","lost","lost","lost",NA
"C24H30O12S","50 kPa","DWP",541.1386699,1.25,0.5,"Lignin","lost","lost","lost",NA
"C24H30O13","1.5 kPa","CPCRW",525.1614314,1.25,0.54,"Lignin",NA,NA,NA,NA
"C24H30O13","1.5 kPa","CPCRW",538.164731,1.25,0.54,"Lignin",NA,NA,NA,NA
"C24H30O13","1.5 kPa","DWP",525.1614314,1.25,0.54,"Lignin","lost",NA,NA,NA
"C24H30O13","1.5 kPa","DWP",538.164731,1.25,0.54,"Lignin","lost",NA,NA,NA
"C24H30O13","1.5 kPa","SR",525.1614314,1.25,0.54,"Lignin","new",NA,NA,"drought"
"C24H30O13","1.5 kPa","SR",538.164731,1.25,0.54,"Lignin","new",NA,NA,"drought"
"C24H30O13","50 kPa","CPCRW",525.1614314,1.25,0.54,"Lignin",NA,NA,NA,NA
"C24H30O13","50 kPa","CPCRW",538.164731,1.25,0.54,"Lignin",NA,NA,NA,NA
"C24H30O13","50 kPa","DWP",525.1614314,1.25,0.54,"Lignin",NA,NA,NA,NA
"C24H30O13","50 kPa","DWP",538.164731,1.25,0.54,"Lignin",NA,NA,NA,NA
"C24H30O13","50 kPa","SR",525.1614314,1.25,0.54,"Lignin",NA,"lost","lost",NA
"C24H30O13","50 kPa","SR",538.164731,1.25,0.54,"Lignin",NA,"lost","lost",NA
"C24H30O13S","1.5 kPa","CPCRW",557.1334451,1.25,0.54,"Lignin","new",NA,NA,"drought"
"C24H30O13S","1.5 kPa","CPCRW",570.1367421,1.25,0.54,"Lignin","new",NA,NA,"drought"
"C24H30O13S","1.5 kPa","DWP",557.1334451,1.25,0.54,"Lignin","lost","lost","lost",NA
"C24H30O13S","1.5 kPa","DWP",570.1367421,1.25,0.54,"Lignin","lost","lost","lost",NA
"C24H30O13S","50 kPa","DWP",557.1334451,1.25,0.54,"Lignin","lost","lost","lost",NA
"C24H30O13S","50 kPa","DWP",570.1367421,1.25,0.54,"Lignin","lost","lost","lost",NA
"C24H30O14","1.5 kPa","CPCRW",541.1563426,1.25,0.58,"Lignin",NA,"lost","lost",NA
"C24H30O14","1.5 kPa","CPCRW",554.159621,1.25,0.58,"Lignin",NA,"lost","lost",NA
"C24H30O14","1.5 kPa","DWP",541.1563426,1.25,0.58,"Lignin","lost","lost","lost",NA
"C24H30O14","1.5 kPa","DWP",554.159621,1.25,0.58,"Lignin","lost","lost","lost",NA
"C24H30O14","50 kPa","CPCRW",541.1563426,1.25,0.58,"Lignin",NA,NA,NA,NA
"C24H30O14","50 kPa","CPCRW",554.159621,1.25,0.58,"Lignin",NA,NA,NA,NA
"C24H30O14","50 kPa","DWP",541.1563426,1.25,0.58,"Lignin",NA,"lost",NA,NA
"C24H30O14","50 kPa","DWP",554.159621,1.25,0.58,"Lignin",NA,"lost",NA,NA
"C24H30O14","50 kPa","SR",541.1563426,1.25,0.58,"Lignin","lost","lost","lost",NA
"C24H30O14","50 kPa","SR",554.159621,1.25,0.58,"Lignin","lost","lost","lost",NA
"C24H30O14S","1.5 kPa","DWP",573.1283879,1.25,0.58,"Lignin","lost","lost","lost",NA
"C24H30O14S","1.5 kPa","DWP",586.1315919,1.25,0.58,"Lignin","lost","lost","lost",NA
"C24H30O14S","50 kPa","DWP",573.1283879,1.25,0.58,"Lignin","lost","lost","lost",NA
"C24H30O14S","50 kPa","DWP",586.1315919,1.25,0.58,"Lignin","lost","lost","lost",NA
"C24H30O15","50 kPa","CPCRW",557.1511628,1.25,0.62,"Lignin","new",NA,NA,"drought"
"C24H30O15","50 kPa","CPCRW",570.1545942,1.25,0.62,"Lignin","new",NA,NA,"drought"
"C24H30O15","50 kPa","DWP",557.1511628,1.25,0.62,"Lignin","lost","lost",NA,NA
"C24H30O15","50 kPa","DWP",570.1545942,1.25,0.62,"Lignin","lost","lost",NA,NA
"C24H30O15","50 kPa","SR",557.1511628,1.25,0.62,"Lignin","lost","lost","lost",NA
"C24H30O15","50 kPa","SR",570.1545942,1.25,0.62,"Lignin","lost","lost","lost",NA
"C24H30O16","50 kPa","CPCRW",573.146127,1.25,0.67,"Tannin","new",NA,NA,"drought"
"C24H30O16","50 kPa","CPCRW",586.1494682,1.25,0.67,"Lignin","new",NA,NA,"drought"
"C24H30O16S","50 kPa","DWP",605.118237,1.25,0.67,"Tannin","lost","lost","lost",NA
"C24H30O5","1.5 kPa","CPCRW",397.2019986,1.25,0.21,"Lignin",NA,"new","new",NA
"C24H30O5","50 kPa","CPCRW",397.2019986,1.25,0.21,"Lignin",NA,NA,NA,NA
"C24H30O5","50 kPa","DWP",397.2019986,1.25,0.21,"Lignin",NA,"new",NA,"field moist"
"C24H30O5","50 kPa","SR",397.2019986,1.25,0.21,"Lignin",NA,NA,"new","saturation"
"C24H30O6","1.5 kPa","CPCRW",413.1969071,1.25,0.25,"Lignin",NA,NA,NA,NA
"C24H30O6","1.5 kPa","DWP",413.1969071,1.25,0.25,"Lignin","new","new","new",NA
"C24H30O6","1.5 kPa","SR",413.1969071,1.25,0.25,"Lignin",NA,NA,NA,NA
"C24H30O6","50 kPa","CPCRW",413.1969071,1.25,0.25,"Lignin",NA,NA,NA,NA
"C24H30O6","50 kPa","DWP",413.1969071,1.25,0.25,"Lignin",NA,NA,NA,NA
"C24H30O6","50 kPa","SR",413.1969071,1.25,0.25,"Lignin","lost",NA,NA,NA
"C24H30O7","1.5 kPa","CPCRW",429.1918265,1.25,0.29,"Lignin",NA,NA,NA,NA
"C24H30O7","1.5 kPa","CPCRW",442.1952943,1.25,0.29,"Lignin",NA,NA,NA,NA
"C24H30O7","1.5 kPa","DWP",429.1918265,1.25,0.29,"Lignin",NA,NA,NA,NA
"C24H30O7","1.5 kPa","DWP",442.1952943,1.25,0.29,"Lignin",NA,NA,NA,NA
"C24H30O7","1.5 kPa","SR",429.1918265,1.25,0.29,"Lignin",NA,NA,NA,NA
"C24H30O7","1.5 kPa","SR",442.1952943,1.25,0.29,"Lignin",NA,NA,NA,NA
"C24H30O7","50 kPa","CPCRW",429.1918265,1.25,0.29,"Lignin",NA,NA,NA,NA
"C24H30O7","50 kPa","CPCRW",442.1952943,1.25,0.29,"Lignin",NA,NA,NA,NA
"C24H30O7","50 kPa","DWP",429.1918265,1.25,0.29,"Lignin",NA,NA,NA,NA
"C24H30O7","50 kPa","DWP",442.1952943,1.25,0.29,"Lignin",NA,NA,NA,NA
"C24H30O7","50 kPa","SR",429.1918265,1.25,0.29,"Lignin",NA,NA,NA,NA
"C24H30O7","50 kPa","SR",442.1952943,1.25,0.29,"Lignin",NA,NA,NA,NA
"C24H30O8","1.5 kPa","CPCRW",445.1867907,1.25,0.33,"Lignin",NA,NA,NA,NA
"C24H30O8","1.5 kPa","CPCRW",458.1901064,1.25,0.33,"Lignin",NA,NA,NA,NA
"C24H30O8","1.5 kPa","DWP",445.1867907,1.25,0.33,"Lignin",NA,NA,NA,NA
"C24H30O8","1.5 kPa","DWP",458.1901064,1.25,0.33,"Lignin",NA,NA,NA,NA
"C24H30O8","1.5 kPa","SR",445.1867907,1.25,0.33,"Lignin",NA,NA,NA,NA
"C24H30O8","1.5 kPa","SR",458.1901064,1.25,0.33,"Lignin",NA,NA,NA,NA
"C24H30O8","50 kPa","CPCRW",445.1867907,1.25,0.33,"Lignin",NA,NA,NA,NA
"C24H30O8","50 kPa","CPCRW",458.1901064,1.25,0.33,"Lignin",NA,NA,NA,NA
"C24H30O8","50 kPa","DWP",445.1867907,1.25,0.33,"Lignin",NA,NA,NA,NA
"C24H30O8","50 kPa","DWP",458.1901064,1.25,0.33,"Lignin",NA,NA,NA,NA
"C24H30O8","50 kPa","SR",445.1867907,1.25,0.33,"Lignin",NA,NA,NA,NA
"C24H30O8","50 kPa","SR",458.1901064,1.25,0.33,"Lignin",NA,NA,NA,NA
"C24H30O9","1.5 kPa","CPCRW",461.1817269,1.25,0.38,"Lignin",NA,NA,NA,NA
"C24H30O9","1.5 kPa","CPCRW",474.1850673,1.25,0.38,"Lignin",NA,NA,NA,NA
"C24H30O9","1.5 kPa","DWP",461.1817269,1.25,0.38,"Lignin",NA,NA,NA,NA
"C24H30O9","1.5 kPa","DWP",474.1850673,1.25,0.38,"Lignin",NA,NA,NA,NA
"C24H30O9","1.5 kPa","SR",461.1817269,1.25,0.38,"Lignin",NA,NA,NA,NA
"C24H30O9","1.5 kPa","SR",474.1850673,1.25,0.38,"Lignin",NA,NA,NA,NA
"C24H30O9","50 kPa","CPCRW",461.1817269,1.25,0.38,"Lignin",NA,NA,NA,NA
"C24H30O9","50 kPa","CPCRW",474.1850673,1.25,0.38,"Lignin",NA,NA,NA,NA
"C24H30O9","50 kPa","DWP",461.1817269,1.25,0.38,"Lignin",NA,NA,NA,NA
"C24H30O9","50 kPa","DWP",474.1850673,1.25,0.38,"Lignin",NA,NA,NA,NA
"C24H30O9","50 kPa","SR",461.1817269,1.25,0.38,"Lignin",NA,NA,NA,NA
"C24H30O9","50 kPa","SR",474.1850673,1.25,0.38,"Lignin",NA,NA,NA,NA
"C24H32O10","1.5 kPa","CPCRW",479.1923312,1.33,0.42,"Lignin",NA,NA,NA,NA
"C24H32O10","1.5 kPa","CPCRW",492.1955751,1.33,0.42,"Lignin",NA,NA,NA,NA
"C24H32O10","1.5 kPa","DWP",479.1923312,1.33,0.42,"Lignin",NA,NA,NA,NA
"C24H32O10","1.5 kPa","DWP",492.1955751,1.33,0.42,"Lignin",NA,NA,NA,NA
"C24H32O10","1.5 kPa","SR",479.1923312,1.33,0.42,"Lignin",NA,NA,NA,NA
"C24H32O10","1.5 kPa","SR",492.1955751,1.33,0.42,"Lignin",NA,NA,NA,NA
"C24H32O10","50 kPa","CPCRW",479.1923312,1.33,0.42,"Lignin",NA,NA,NA,NA
"C24H32O10","50 kPa","CPCRW",492.1955751,1.33,0.42,"Lignin",NA,NA,NA,NA
"C24H32O10","50 kPa","DWP",479.1923312,1.33,0.42,"Lignin",NA,NA,NA,NA
"C24H32O10","50 kPa","DWP",492.1955751,1.33,0.42,"Lignin",NA,NA,NA,NA
"C24H32O10","50 kPa","SR",479.1923312,1.33,0.42,"Lignin",NA,NA,NA,NA
"C24H32O10","50 kPa","SR",492.1955751,1.33,0.42,"Lignin",NA,NA,NA,NA
"C24H32O11","1.5 kPa","CPCRW",495.1871493,1.33,0.46,"Lignin",NA,NA,NA,NA
"C24H32O11","1.5 kPa","CPCRW",508.1906124,1.33,0.46,"Lignin",NA,NA,NA,NA
"C24H32O11","1.5 kPa","DWP",495.1871493,1.33,0.46,"Lignin",NA,NA,NA,NA
"C24H32O11","1.5 kPa","DWP",508.1906124,1.33,0.46,"Lignin",NA,NA,NA,NA
"C24H32O11","1.5 kPa","SR",495.1871493,1.33,0.46,"Lignin",NA,NA,NA,NA
"C24H32O11","1.5 kPa","SR",508.1906124,1.33,0.46,"Lignin",NA,NA,NA,NA
"C24H32O11","50 kPa","CPCRW",495.1871493,1.33,0.46,"Lignin",NA,NA,NA,NA
"C24H32O11","50 kPa","CPCRW",508.1906124,1.33,0.46,"Lignin",NA,NA,NA,NA
"C24H32O11","50 kPa","DWP",495.1871493,1.33,0.46,"Lignin",NA,NA,NA,NA
"C24H32O11","50 kPa","DWP",508.1906124,1.33,0.46,"Lignin",NA,NA,NA,NA
"C24H32O11","50 kPa","SR",495.1871493,1.33,0.46,"Lignin",NA,NA,NA,NA
"C24H32O11","50 kPa","SR",508.1906124,1.33,0.46,"Lignin",NA,NA,NA,NA
"C24H32O11S","50 kPa","DWP",527.1593311,1.33,0.46,"Lignin","lost","lost","lost",NA
"C24H32O11S","50 kPa","DWP",540.1626595,1.33,0.46,"Lignin","lost","lost","lost",NA
"C24H32O12","1.5 kPa","CPCRW",511.1820574,1.33,0.5,"Lignin",NA,NA,NA,NA
"C24H32O12","1.5 kPa","CPCRW",524.185507,1.33,0.5,"Lignin",NA,NA,NA,NA
"C24H32O12","1.5 kPa","DWP",511.1820574,1.33,0.5,"Lignin",NA,NA,NA,NA
"C24H32O12","1.5 kPa","DWP",524.185507,1.33,0.5,"Lignin",NA,NA,NA,NA
"C24H32O12","1.5 kPa","SR",511.1820574,1.33,0.5,"Lignin","new","new",NA,NA
"C24H32O12","1.5 kPa","SR",524.185507,1.33,0.5,"Lignin","new","new",NA,NA
"C24H32O12","50 kPa","CPCRW",511.1820574,1.33,0.5,"Lignin",NA,NA,NA,NA
"C24H32O12","50 kPa","CPCRW",524.185507,1.33,0.5,"Lignin",NA,NA,NA,NA
"C24H32O12","50 kPa","DWP",511.1820574,1.33,0.5,"Lignin",NA,NA,NA,NA
"C24H32O12","50 kPa","DWP",524.185507,1.33,0.5,"Lignin",NA,NA,NA,NA
"C24H32O12","50 kPa","SR",511.1820574,1.33,0.5,"Lignin",NA,NA,NA,NA
"C24H32O12","50 kPa","SR",524.185507,1.33,0.5,"Lignin",NA,NA,NA,NA
"C24H32O12S","1.5 kPa","DWP",543.1541597,1.33,0.5,"Lignin","lost","lost","lost",NA
"C24H32O12S","50 kPa","DWP",543.1541597,1.33,0.5,"Lignin","lost","lost","lost",NA
"C24H32O13","1.5 kPa","CPCRW",527.1770816,1.33,0.54,"Lignin",NA,NA,"lost",NA
"C24H32O13","1.5 kPa","CPCRW",540.1803481,1.33,0.54,"Lignin",NA,NA,"lost",NA
"C24H32O13","1.5 kPa","DWP",527.1770816,1.33,0.54,"Lignin","lost",NA,"lost",NA
"C24H32O13","1.5 kPa","DWP",540.1803481,1.33,0.54,"Lignin","lost",NA,"lost",NA
"C24H32O13","50 kPa","CPCRW",527.1770816,1.33,0.54,"Lignin",NA,NA,NA,NA
"C24H32O13","50 kPa","CPCRW",540.1803481,1.33,0.54,"Lignin",NA,NA,NA,NA
"C24H32O13","50 kPa","DWP",527.1770816,1.33,0.54,"Lignin",NA,NA,NA,NA
"C24H32O13","50 kPa","DWP",540.1803481,1.33,0.54,"Lignin",NA,NA,NA,NA
"C24H32O13","50 kPa","SR",527.1770816,1.33,0.54,"Lignin","lost","lost","lost",NA
"C24H32O13","50 kPa","SR",540.1803481,1.33,0.54,"Lignin","lost","lost","lost",NA
"C24H32O13S","1.5 kPa","CPCRW",559.1491781,1.33,0.54,"Lignin","new",NA,NA,"drought"
"C24H32O13S","1.5 kPa","DWP",559.1491781,1.33,0.54,"Lignin","lost","lost","lost",NA
"C24H32O13S","50 kPa","DWP",559.1491781,1.33,0.54,"Lignin","lost","lost","lost",NA
"C24H32O14","1.5 kPa","CPCRW",543.1719336,1.33,0.58,"Lignin","new",NA,NA,"drought"
"C24H32O14","1.5 kPa","CPCRW",556.1753511,1.33,0.58,"Lignin","new",NA,NA,"drought"
"C24H32O14","1.5 kPa","DWP",543.1719336,1.33,0.58,"Lignin","lost","lost","lost",NA
"C24H32O14","1.5 kPa","DWP",556.1753511,1.33,0.58,"Lignin","lost","lost","lost",NA
"C24H32O14","50 kPa","CPCRW",543.1719336,1.33,0.58,"Lignin","new",NA,"new",NA
"C24H32O14","50 kPa","CPCRW",556.1753511,1.33,0.58,"Lignin","new",NA,"new",NA
"C24H32O14","50 kPa","DWP",543.1719336,1.33,0.58,"Lignin","lost","lost",NA,NA
"C24H32O14","50 kPa","DWP",556.1753511,1.33,0.58,"Lignin","lost","lost",NA,NA
"C24H32O14","50 kPa","SR",543.1719336,1.33,0.58,"Lignin","lost","lost","lost",NA
