Mass,C,H,O,N,S,P,Na,El_comp,Class,NeutralMass,AImod,NOSC,HC,OC,site,tension,treatment,newmolecules
407.0960834,12,25,13,0,0,1,0,CHOP,Other,408.1033598,-1.3333333333333333,0.08333333333333348,2.0833333333333335,1.0833333333333333,DWP,1.5 kPa,saturation,lost
407.0960834,12,25,13,0,0,1,0,CHOP,Other,408.1033598,-1.3333333333333333,0.08333333333333348,2.0833333333333335,1.0833333333333333,CPCRW,50 kPa,saturation,lost
407.0960834,12,25,13,0,0,1,0,CHOP,Other,408.1033598,-1.3333333333333333,0.08333333333333348,2.0833333333333335,1.0833333333333333,DWP,50 kPa,drought,lost
407.0960834,12,25,13,0,0,1,0,CHOP,Other,408.1033598,-1.3333333333333333,0.08333333333333348,2.0833333333333335,1.0833333333333333,DWP,50 kPa,saturation,lost
407.1017618,16,24,10,0,1,0,0,CHOS,AminoSugar,408.1090383,-0.1,-0.125,1.5,0.625,DWP,50 kPa,saturation,lost
407.1017618,16,24,10,0,1,0,0,CHOS,AminoSugar,408.1090383,-0.1,-0.125,1.5,0.625,DWP,50 kPa,field.moist,lost
407.1017618,16,24,10,0,1,0,0,CHOS,AminoSugar,408.1090383,-0.1,-0.125,1.5,0.625,DWP,50 kPa,drought,lost
407.109636,18,20,9,2,0,0,0,CHON,Lignin,408.1169125,0.391304347826087,0.22222222222222232,1.1111111111111112,0.5,CPCRW,50 kPa,drought,new
407.1136678,23,20,7,0,0,0,0,CHO,Lignin,408.1209443,0.5384615384615384,-0.2608695652173916,0.8695652173913043,0.30434782608695654,CPCRW,50 kPa,drought,lost
407.1136678,23,20,7,0,0,0,0,CHO,Lignin,408.1209443,0.5384615384615384,-0.2608695652173916,0.8695652173913043,0.30434782608695654,CPCRW,50 kPa,field.moist,lost
407.119523,16,24,12,0,0,0,0,CHO,Carb,408.1267995,-0.1,0,1.5,0.75,CPCRW,50 kPa,drought,new
407.119523,16,24,12,0,0,0,0,CHO,Carb,408.1267995,-0.1,0,1.5,0.75,DWP,50 kPa,drought,lost
407.119523,16,24,12,0,0,0,0,CHO,Carb,408.1267995,-0.1,0,1.5,0.75,DWP,50 kPa,field.moist,lost
407.119523,16,24,12,0,0,0,0,CHO,Carb,408.1267995,-0.1,0,1.5,0.75,DWP,50 kPa,saturation,lost
407.1323856,14,25,8,3,1,0,0,CHONS,Protein,408.1396621,-0.4166666666666667,0.1428571428571428,1.7857142857142858,0.5714285714285714,CPCRW,1.5 kPa,saturation,new
407.1381695,17,28,9,0,1,0,0,CHOS,Protein,408.145446,-0.13043478260869565,-0.47058823529411775,1.6470588235294117,0.5294117647058824,DWP,50 kPa,drought,lost
407.1381695,17,28,9,0,1,0,0,CHOS,Protein,408.145446,-0.13043478260869565,-0.47058823529411775,1.6470588235294117,0.5294117647058824,DWP,50 kPa,saturation,lost
407.1381695,17,28,9,0,1,0,0,CHOS,Protein,408.145446,-0.13043478260869565,-0.47058823529411775,1.6470588235294117,0.5294117647058824,DWP,50 kPa,field.moist,lost
407.1558956,17,28,11,0,0,0,0,CHO,AminoSugar,408.1631721,-0.13043478260869565,-0.35294117647058787,1.6470588235294117,0.6470588235294118,DWP,50 kPa,saturation,lost
407.1558956,17,28,11,0,0,0,0,CHO,AminoSugar,408.1631721,-0.13043478260869565,-0.35294117647058787,1.6470588235294117,0.6470588235294118,DWP,1.5 kPa,saturation,lost
407.1558956,17,28,11,0,0,0,0,CHO,AminoSugar,408.1631721,-0.13043478260869565,-0.35294117647058787,1.6470588235294117,0.6470588235294118,DWP,1.5 kPa,field.moist,lost
407.1558956,17,28,11,0,0,0,0,CHO,AminoSugar,408.1631721,-0.13043478260869565,-0.35294117647058787,1.6470588235294117,0.6470588235294118,CPCRW,50 kPa,drought,new
407.1558956,17,28,11,0,0,0,0,CHO,AminoSugar,408.1631721,-0.13043478260869565,-0.35294117647058787,1.6470588235294117,0.6470588235294118,DWP,50 kPa,field.moist,lost
407.1558956,17,28,11,0,0,0,0,CHO,AminoSugar,408.1631721,-0.13043478260869565,-0.35294117647058787,1.6470588235294117,0.6470588235294118,CPCRW,1.5 kPa,drought,new
407.1745192,18,32,8,0,1,0,0,CHOS,Protein,408.1817957,-0.15384615384615385,-0.7777777777777777,1.7777777777777777,0.4444444444444444,DWP,50 kPa,saturation,lost
407.1745192,18,32,8,0,1,0,0,CHOS,Protein,408.1817957,-0.15384615384615385,-0.7777777777777777,1.7777777777777777,0.4444444444444444,DWP,1.5 kPa,field.moist,lost
407.1745192,18,32,8,0,1,0,0,CHOS,Protein,408.1817957,-0.15384615384615385,-0.7777777777777777,1.7777777777777777,0.4444444444444444,DWP,1.5 kPa,drought,lost
407.1745192,18,32,8,0,1,0,0,CHOS,Protein,408.1817957,-0.15384615384615385,-0.7777777777777777,1.7777777777777777,0.4444444444444444,DWP,50 kPa,drought,lost
407.1745192,18,32,8,0,1,0,0,CHOS,Protein,408.1817957,-0.15384615384615385,-0.7777777777777777,1.7777777777777777,0.4444444444444444,DWP,1.5 kPa,saturation,lost
407.1745192,18,32,8,0,1,0,0,CHOS,Protein,408.1817957,-0.15384615384615385,-0.7777777777777777,1.7777777777777777,0.4444444444444444,DWP,50 kPa,field.moist,lost
407.1922481,18,32,10,0,0,0,0,CHO,AminoSugar,408.1995245,-0.15384615384615385,-0.666666666666667,1.7777777777777777,0.5555555555555556,SR,50 kPa,saturation,new
407.1922481,18,32,10,0,0,0,0,CHO,AminoSugar,408.1995245,-0.15384615384615385,-0.666666666666667,1.7777777777777777,0.5555555555555556,SR,1.5 kPa,drought,lost
407.1922481,18,32,10,0,0,0,0,CHO,AminoSugar,408.1995245,-0.15384615384615385,-0.666666666666667,1.7777777777777777,0.5555555555555556,DWP,1.5 kPa,drought,lost
407.1922481,18,32,10,0,0,0,0,CHO,AminoSugar,408.1995245,-0.15384615384615385,-0.666666666666667,1.7777777777777777,0.5555555555555556,SR,1.5 kPa,saturation,lost
407.1922481,18,32,10,0,0,0,0,CHO,AminoSugar,408.1995245,-0.15384615384615385,-0.666666666666667,1.7777777777777777,0.5555555555555556,DWP,1.5 kPa,field.moist,lost
407.1922481,18,32,10,0,0,0,0,CHO,AminoSugar,408.1995245,-0.15384615384615385,-0.666666666666667,1.7777777777777777,0.5555555555555556,CPCRW,50 kPa,drought,new
407.1922481,18,32,10,0,0,0,0,CHO,AminoSugar,408.1995245,-0.15384615384615385,-0.666666666666667,1.7777777777777777,0.5555555555555556,DWP,50 kPa,saturation,lost
407.1922481,18,32,10,0,0,0,0,CHO,AminoSugar,408.1995245,-0.15384615384615385,-0.666666666666667,1.7777777777777777,0.5555555555555556,DWP,50 kPa,field.moist,lost
407.1922481,18,32,10,0,0,0,0,CHO,AminoSugar,408.1995245,-0.15384615384615385,-0.666666666666667,1.7777777777777777,0.5555555555555556,CPCRW,1.5 kPa,field.moist,lost
407.1922481,18,32,10,0,0,0,0,CHO,AminoSugar,408.1995245,-0.15384615384615385,-0.666666666666667,1.7777777777777777,0.5555555555555556,DWP,1.5 kPa,saturation,lost
407.1922481,18,32,10,0,0,0,0,CHO,AminoSugar,408.1995245,-0.15384615384615385,-0.666666666666667,1.7777777777777777,0.5555555555555556,CPCRW,1.5 kPa,saturation,lost
407.2286055,19,36,9,0,0,0,0,CHO,Protein,408.235882,-0.1724137931034483,-0.9473684210526319,1.894736842105263,0.47368421052631576,SR,50 kPa,drought,lost
407.2286055,19,36,9,0,0,0,0,CHO,Protein,408.235882,-0.1724137931034483,-0.9473684210526319,1.894736842105263,0.47368421052631576,SR,1.5 kPa,drought,lost
407.2286055,19,36,9,0,0,0,0,CHO,Protein,408.235882,-0.1724137931034483,-0.9473684210526319,1.894736842105263,0.47368421052631576,DWP,50 kPa,field.moist,lost
407.2286055,19,36,9,0,0,0,0,CHO,Protein,408.235882,-0.1724137931034483,-0.9473684210526319,1.894736842105263,0.47368421052631576,CPCRW,50 kPa,saturation,new
407.2286055,19,36,9,0,0,0,0,CHO,Protein,408.235882,-0.1724137931034483,-0.9473684210526319,1.894736842105263,0.47368421052631576,DWP,1.5 kPa,saturation,lost
407.2286055,19,36,9,0,0,0,0,CHO,Protein,408.235882,-0.1724137931034483,-0.9473684210526319,1.894736842105263,0.47368421052631576,DWP,1.5 kPa,drought,lost
407.2286055,19,36,9,0,0,0,0,CHO,Protein,408.235882,-0.1724137931034483,-0.9473684210526319,1.894736842105263,0.47368421052631576,DWP,1.5 kPa,field.moist,lost
407.2286055,19,36,9,0,0,0,0,CHO,Protein,408.235882,-0.1724137931034483,-0.9473684210526319,1.894736842105263,0.47368421052631576,SR,1.5 kPa,saturation,lost
407.2286055,19,36,9,0,0,0,0,CHO,Protein,408.235882,-0.1724137931034483,-0.9473684210526319,1.894736842105263,0.47368421052631576,SR,50 kPa,field.moist,lost
407.2286055,19,36,9,0,0,0,0,CHO,Protein,408.235882,-0.1724137931034483,-0.9473684210526319,1.894736842105263,0.47368421052631576,DWP,50 kPa,saturation,lost
407.2286055,19,36,9,0,0,0,0,CHO,Protein,408.235882,-0.1724137931034483,-0.9473684210526319,1.894736842105263,0.47368421052631576,DWP,50 kPa,drought,lost
407.2438554,23,36,6,0,0,0,0,CHO,Lipid,408.2511318,0.15,-1.0434782608695654,1.565217391304348,0.2608695652173913,DWP,50 kPa,field.moist,lost
407.2438554,23,36,6,0,0,0,0,CHO,Lipid,408.2511318,0.15,-1.0434782608695654,1.565217391304348,0.2608695652173913,SR,1.5 kPa,drought,new
407.2438554,23,36,6,0,0,0,0,CHO,Lipid,408.2511318,0.15,-1.0434782608695654,1.565217391304348,0.2608695652173913,SR,50 kPa,field.moist,new
407.2438554,23,36,6,0,0,0,0,CHO,Lipid,408.2511318,0.15,-1.0434782608695654,1.565217391304348,0.2608695652173913,SR,1.5 kPa,field.moist,new
407.2438554,23,36,6,0,0,0,0,CHO,Lipid,408.2511318,0.15,-1.0434782608695654,1.565217391304348,0.2608695652173913,SR,50 kPa,saturation,new
407.264992,20,40,8,0,0,0,0,CHO,Protein,408.2722685,-0.1875,-1.2000000000000002,2,0.4,DWP,50 kPa,field.moist,lost
407.264992,20,40,8,0,0,0,0,CHO,Protein,408.2722685,-0.1875,-1.2000000000000002,2,0.4,DWP,50 kPa,saturation,lost
407.264992,20,40,8,0,0,0,0,CHO,Protein,408.2722685,-0.1875,-1.2000000000000002,2,0.4,DWP,50 kPa,drought,lost
408.101743,18,20,10,0,0,0,0,CHO,Lignin,409.1090195,0.3076923076923077,0,1.1111111111111112,0.5555555555555556,CPCRW,1.5 kPa,field.moist,new
408.101743,18,20,10,0,0,0,0,CHO,Lignin,409.1090195,0.3076923076923077,0,1.1111111111111112,0.5555555555555556,DWP,50 kPa,saturation,new
408.1299952,19,23,9,1,0,0,0,CHON,Lignin,409.1372717,0.2962962962962963,-0.10526315789473717,1.2105263157894737,0.47368421052631576,CPCRW,50 kPa,field.moist,lost
408.1299952,19,23,9,1,0,0,0,CHON,Lignin,409.1372717,0.2962962962962963,-0.10526315789473717,1.2105263157894737,0.47368421052631576,CPCRW,1.5 kPa,field.moist,new
408.1299952,19,23,9,1,0,0,0,CHON,Lignin,409.1372717,0.2962962962962963,-0.10526315789473717,1.2105263157894737,0.47368421052631576,CPCRW,50 kPa,saturation,lost
408.138078,19,24,9,0,0,0,0,CHO,Lignin,409.1453545,0.2413793103448276,-0.3157894736842106,1.263157894736842,0.47368421052631576,SR,50 kPa,saturation,lost
408.138078,19,24,9,0,0,0,0,CHO,Lignin,409.1453545,0.2413793103448276,-0.3157894736842106,1.263157894736842,0.47368421052631576,SR,50 kPa,field.moist,lost
408.138078,19,24,9,0,0,0,0,CHO,Lignin,409.1453545,0.2413793103448276,-0.3157894736842106,1.263157894736842,0.47368421052631576,DWP,1.5 kPa,field.moist,new
408.1663376,20,27,8,1,0,0,0,CHON,Lignin,409.1736141,0.23333333333333334,-0.40000000000000036,1.35,0.4,CPCRW,50 kPa,field.moist,lost
408.1663376,20,27,8,1,0,0,0,CHON,Lignin,409.1736141,0.23333333333333334,-0.40000000000000036,1.35,0.4,CPCRW,50 kPa,saturation,lost
408.1744413,20,28,8,0,0,0,0,CHO,Lignin,409.1817178,0.1875,-0.5999999999999996,1.4,0.4,SR,1.5 kPa,drought,new
408.1744413,20,28,8,0,0,0,0,CHO,Lignin,409.1817178,0.1875,-0.5999999999999996,1.4,0.4,DWP,1.5 kPa,field.moist,new
408.1744413,20,28,8,0,0,0,0,CHO,Lignin,409.1817178,0.1875,-0.5999999999999996,1.4,0.4,DWP,1.5 kPa,saturation,new
408.1744413,20,28,8,0,0,0,0,CHO,Lignin,409.1817178,0.1875,-0.5999999999999996,1.4,0.4,DWP,1.5 kPa,drought,new
408.1874963,17,31,10,1,0,0,0,CHON,AminoSugar,409.1947728,-0.22727272727272727,-0.47058823529411775,1.8235294117647058,0.5882352941176471,DWP,50 kPa,field.moist,lost
408.1874963,17,31,10,1,0,0,0,CHON,AminoSugar,409.1947728,-0.22727272727272727,-0.47058823529411775,1.8235294117647058,0.5882352941176471,DWP,50 kPa,saturation,lost
408.1874963,17,31,10,1,0,0,0,CHON,AminoSugar,409.1947728,-0.22727272727272727,-0.47058823529411775,1.8235294117647058,0.5882352941176471,DWP,50 kPa,drought,lost
408.2108325,21,32,7,0,0,0,0,CHO,Lignin,409.2181089,0.14285714285714285,-0.8571428571428568,1.5238095238095237,0.3333333333333333,SR,50 kPa,saturation,new
408.2108325,21,32,7,0,0,0,0,CHO,Lignin,409.2181089,0.14285714285714285,-0.8571428571428568,1.5238095238095237,0.3333333333333333,DWP,50 kPa,field.moist,lost
408.2108325,21,32,7,0,0,0,0,CHO,Lignin,409.2181089,0.14285714285714285,-0.8571428571428568,1.5238095238095237,0.3333333333333333,DWP,1.5 kPa,field.moist,new
408.2108325,21,32,7,0,0,0,0,CHO,Lignin,409.2181089,0.14285714285714285,-0.8571428571428568,1.5238095238095237,0.3333333333333333,SR,1.5 kPa,drought,new
409.0201504,20,10,10,0,0,0,0,CHO,ConHC,410.0274268,0.7333333333333333,0.5,0.5,0.5,CPCRW,50 kPa,saturation,lost
409.0201504,20,10,10,0,0,0,0,CHO,ConHC,410.0274268,0.7333333333333333,0.5,0.5,0.5,CPCRW,50 kPa,drought,lost
409.0201504,20,10,10,0,0,0,0,CHO,ConHC,410.0274268,0.7333333333333333,0.5,0.5,0.5,DWP,1.5 kPa,saturation,new
409.0201504,20,10,10,0,0,0,0,CHO,ConHC,410.0274268,0.7333333333333333,0.5,0.5,0.5,CPCRW,50 kPa,field.moist,lost
409.0201504,20,10,10,0,0,0,0,CHO,ConHC,410.0274268,0.7333333333333333,0.5,0.5,0.5,DWP,50 kPa,saturation,new
409.041263,17,14,12,0,0,0,0,CHO,Tannin,410.0485394,0.45454545454545453,0.5882352941176472,0.8235294117647058,0.7058823529411765,SR,50 kPa,saturation,lost
409.041263,17,14,12,0,0,0,0,CHO,Tannin,410.0485394,0.45454545454545453,0.5882352941176472,0.8235294117647058,0.7058823529411765,DWP,1.5 kPa,saturation,new
409.041263,17,14,12,0,0,0,0,CHO,Tannin,410.0485394,0.45454545454545453,0.5882352941176472,0.8235294117647058,0.7058823529411765,DWP,1.5 kPa,field.moist,new
409.041263,17,14,12,0,0,0,0,CHO,Tannin,410.0485394,0.45454545454545453,0.5882352941176472,0.8235294117647058,0.7058823529411765,SR,50 kPa,drought,lost
409.041263,17,14,12,0,0,0,0,CHO,Tannin,410.0485394,0.45454545454545453,0.5882352941176472,0.8235294117647058,0.7058823529411765,SR,50 kPa,field.moist,lost
409.0446324,14,18,12,0,1,0,0,CHOS,Tannin,410.0519088,-0.14285714285714285,0.5714285714285716,1.2857142857142858,0.8571428571428571,CPCRW,50 kPa,drought,new
409.0446324,14,18,12,0,1,0,0,CHOS,Tannin,410.0519088,-0.14285714285714285,0.5714285714285716,1.2857142857142858,0.8571428571428571,DWP,50 kPa,field.moist,lost
409.0446324,14,18,12,0,1,0,0,CHOS,Tannin,410.0519088,-0.14285714285714285,0.5714285714285716,1.2857142857142858,0.8571428571428571,DWP,50 kPa,drought,lost
409.0446324,14,18,12,0,1,0,0,CHOS,Tannin,410.0519088,-0.14285714285714285,0.5714285714285716,1.2857142857142858,0.8571428571428571,DWP,50 kPa,saturation,lost
409.0564962,21,14,9,0,0,0,0,CHO,ConHC,410.0637726,0.6363636363636364,0.1904761904761907,0.6666666666666666,0.42857142857142855,CPCRW,1.5 kPa,drought,lost
409.0564962,21,14,9,0,0,0,0,CHO,ConHC,410.0637726,0.6363636363636364,0.1904761904761907,0.6666666666666666,0.42857142857142855,DWP,1.5 kPa,saturation,new
409.0564962,21,14,9,0,0,0,0,CHO,ConHC,410.0637726,0.6363636363636364,0.1904761904761907,0.6666666666666666,0.42857142857142855,DWP,1.5 kPa,field.moist,new
409.0564962,21,14,9,0,0,0,0,CHO,ConHC,410.0637726,0.6363636363636364,0.1904761904761907,0.6666666666666666,0.42857142857142855,DWP,1.5 kPa,drought,new
409.0599471,18,18,9,0,1,0,0,CHOS,Lignin,410.0672236,0.36,0.11111111111111116,1,0.5,DWP,50 kPa,field.moist,lost
409.0599471,18,18,9,0,1,0,0,CHOS,Lignin,410.0672236,0.36,0.11111111111111116,1,0.5,DWP,50 kPa,saturation,lost
409.0599471,18,18,9,0,1,0,0,CHOS,Lignin,410.0672236,0.36,0.11111111111111116,1,0.5,DWP,50 kPa,drought,lost
409.0752104,22,18,6,0,1,0,0,CHOS,Lignin,410.0824869,0.5555555555555556,-0.18181818181818166,0.8181818181818182,0.2727272727272727,CPCRW,50 kPa,saturation,lost
409.0752104,22,18,6,0,1,0,0,CHOS,Lignin,410.0824869,0.5555555555555556,-0.18181818181818166,0.8181818181818182,0.2727272727272727,CPCRW,50 kPa,drought,lost
409.0752104,22,18,6,0,1,0,0,CHOS,Lignin,410.0824869,0.5555555555555556,-0.18181818181818166,0.8181818181818182,0.2727272727272727,CPCRW,1.5 kPa,drought,new
409.0752104,22,18,6,0,1,0,0,CHOS,Lignin,410.0824869,0.5555555555555556,-0.18181818181818166,0.8181818181818182,0.2727272727272727,CPCRW,50 kPa,field.moist,lost
409.0752104,22,18,6,0,1,0,0,CHOS,Lignin,410.0824869,0.5555555555555556,-0.18181818181818166,0.8181818181818182,0.2727272727272727,DWP,50 kPa,drought,lost
409.0752104,22,18,6,0,1,0,0,CHOS,Lignin,410.0824869,0.5555555555555556,-0.18181818181818166,0.8181818181818182,0.2727272727272727,DWP,50 kPa,field.moist,lost
409.0752104,22,18,6,0,1,0,0,CHOS,Lignin,410.0824869,0.5555555555555556,-0.18181818181818166,0.8181818181818182,0.2727272727272727,DWP,50 kPa,saturation,lost
409.0888328,17,18,10,2,0,0,0,CHON,Lignin,410.0961093,0.4,0.47058823529411775,1.0588235294117647,0.5882352941176471,CPCRW,50 kPa,drought,new
409.0928591,22,18,8,0,0,0,0,CHO,Lignin,410.1001356,0.5555555555555556,-0.09090909090909083,0.8181818181818182,0.36363636363636365,DWP,50 kPa,drought,new
409.0928591,22,18,8,0,0,0,0,CHO,Lignin,410.1001356,0.5555555555555556,-0.09090909090909083,0.8181818181818182,0.36363636363636365,CPCRW,1.5 kPa,saturation,lost
409.0928591,22,18,8,0,0,0,0,CHO,Lignin,410.1001356,0.5555555555555556,-0.09090909090909083,0.8181818181818182,0.36363636363636365,DWP,1.5 kPa,field.moist,new
409.0928591,22,18,8,0,0,0,0,CHO,Lignin,410.1001356,0.5555555555555556,-0.09090909090909083,0.8181818181818182,0.36363636363636365,CPCRW,1.5 kPa,drought,lost
409.0928591,22,18,8,0,0,0,0,CHO,Lignin,410.1001356,0.5555555555555556,-0.09090909090909083,0.8181818181818182,0.36363636363636365,DWP,50 kPa,saturation,new
409.0928591,22,18,8,0,0,0,0,CHO,Lignin,410.1001356,0.5555555555555556,-0.09090909090909083,0.8181818181818182,0.36363636363636365,SR,50 kPa,field.moist,lost
409.0928591,22,18,8,0,0,0,0,CHO,Lignin,410.1001356,0.5555555555555556,-0.09090909090909083,0.8181818181818182,0.36363636363636365,SR,50 kPa,drought,lost
409.0928591,22,18,8,0,0,0,0,CHO,Lignin,410.1001356,0.5555555555555556,-0.09090909090909083,0.8181818181818182,0.36363636363636365,DWP,50 kPa,field.moist,new
409.0928591,22,18,8,0,0,0,0,CHO,Lignin,410.1001356,0.5555555555555556,-0.09090909090909083,0.8181818181818182,0.36363636363636365,SR,50 kPa,saturation,lost
409.0928591,22,18,8,0,0,0,0,CHO,Lignin,410.1001356,0.5555555555555556,-0.09090909090909083,0.8181818181818182,0.36363636363636365,DWP,1.5 kPa,saturation,new
409.0987062,15,22,13,0,0,0,0,CHO,Tannin,410.1059826,-0.17647058823529413,0.2666666666666666,1.4666666666666666,0.8666666666666667,CPCRW,50 kPa,saturation,new
409.0987062,15,22,13,0,0,0,0,CHO,Tannin,410.1059826,-0.17647058823529413,0.2666666666666666,1.4666666666666666,0.8666666666666667,CPCRW,50 kPa,drought,new
409.0987062,15,22,13,0,0,0,0,CHO,Tannin,410.1059826,-0.17647058823529413,0.2666666666666666,1.4666666666666666,0.8666666666666667,SR,1.5 kPa,field.moist,new
409.1051381,11,27,10,2,1,1,0,CHONSP,Other,410.1124146,-3.75,0.09090909090909083,2.4545454545454546,0.9090909090909091,DWP,1.5 kPa,drought,new
409.105879,9,24,12,3,0,1,0,CHONP,Other,410.1131555,8,1,2.6666666666666665,1.3333333333333333,CPCRW,1.5 kPa,drought,new
409.1081032,26,18,5,0,0,0,0,CHO,ConHC,410.1153797,0.6595744680851063,-0.3076923076923075,0.6923076923076923,0.19230769230769232,SR,1.5 kPa,saturation,new
409.1081032,26,18,5,0,0,0,0,CHO,ConHC,410.1153797,0.6595744680851063,-0.3076923076923075,0.6923076923076923,0.19230769230769232,SR,50 kPa,drought,lost
409.12922150000003,23,22,7,0,0,0,0,CHO,Lignin,410.136498,0.48717948717948717,-0.3478260869565215,0.9565217391304348,0.30434782608695654,CPCRW,1.5 kPa,field.moist,new
409.12922150000003,23,22,7,0,0,0,0,CHO,Lignin,410.136498,0.48717948717948717,-0.3478260869565215,0.9565217391304348,0.30434782608695654,DWP,50 kPa,saturation,new
409.1350825,16,26,12,0,0,0,0,CHO,Carb,410.142359,-0.2,-0.125,1.625,0.75,DWP,50 kPa,field.moist,lost
409.1350825,16,26,12,0,0,0,0,CHO,Carb,410.142359,-0.2,-0.125,1.625,0.75,DWP,50 kPa,drought,lost
409.1350825,16,26,12,0,0,0,0,CHO,Carb,410.142359,-0.2,-0.125,1.625,0.75,DWP,50 kPa,saturation,lost
409.1350825,16,26,12,0,0,0,0,CHO,Carb,410.142359,-0.2,-0.125,1.625,0.75,CPCRW,50 kPa,drought,new
409.1656241,14,27,10,3,0,0,0,CHON,AminoSugar,410.1729006,-0.5833333333333334,0.1428571428571428,1.9285714285714286,0.7142857142857143,CPCRW,50 kPa,saturation,lost
409.1656241,14,27,10,3,0,0,0,CHON,AminoSugar,410.1729006,-0.5833333333333334,0.1428571428571428,1.9285714285714286,0.7142857142857143,CPCRW,50 kPa,drought,lost
409.1656241,14,27,10,3,0,0,0,CHON,AminoSugar,410.1729006,-0.5833333333333334,0.1428571428571428,1.9285714285714286,0.7142857142857143,CPCRW,50 kPa,field.moist,lost
409.1666071,25,30,1,0,2,0,0,CHOS,UnsatHC,410.1738836,0.37777777777777777,-0.96,1.2,0.04,CPCRW,1.5 kPa,field.moist,lost
409.1666071,25,30,1,0,2,0,0,CHOS,UnsatHC,410.1738836,0.37777777777777777,-0.96,1.2,0.04,CPCRW,1.5 kPa,saturation,lost
409.1666071,25,30,1,0,2,0,0,CHOS,UnsatHC,410.1738836,0.37777777777777777,-0.96,1.2,0.04,SR,50 kPa,field.moist,new
409.1666071,25,30,1,0,2,0,0,CHOS,UnsatHC,410.1738836,0.37777777777777777,-0.96,1.2,0.04,CPCRW,1.5 kPa,drought,lost
409.1666071,25,30,1,0,2,0,0,CHOS,UnsatHC,410.1738836,0.37777777777777777,-0.96,1.2,0.04,SR,50 kPa,saturation,new
409.1715038,17,30,11,0,0,0,0,CHO,AminoSugar,410.1787803,-0.21739130434782608,-0.47058823529411775,1.7647058823529411,0.6470588235294118,DWP,1.5 kPa,field.moist,lost
409.1715038,17,30,11,0,0,0,0,CHO,AminoSugar,410.1787803,-0.21739130434782608,-0.47058823529411775,1.7647058823529411,0.6470588235294118,DWP,50 kPa,field.moist,lost
409.1715038,17,30,11,0,0,0,0,CHO,AminoSugar,410.1787803,-0.21739130434782608,-0.47058823529411775,1.7647058823529411,0.6470588235294118,CPCRW,50 kPa,drought,new
409.1715038,17,30,11,0,0,0,0,CHO,AminoSugar,410.1787803,-0.21739130434782608,-0.47058823529411775,1.7647058823529411,0.6470588235294118,DWP,1.5 kPa,drought,lost
409.1715038,17,30,11,0,0,0,0,CHO,AminoSugar,410.1787803,-0.21739130434782608,-0.47058823529411775,1.7647058823529411,0.6470588235294118,DWP,1.5 kPa,saturation,lost
409.1715038,17,30,11,0,0,0,0,CHO,AminoSugar,410.1787803,-0.21739130434782608,-0.47058823529411775,1.7647058823529411,0.6470588235294118,DWP,50 kPa,drought,lost
409.1715038,17,30,11,0,0,0,0,CHO,AminoSugar,410.1787803,-0.21739130434782608,-0.47058823529411775,1.7647058823529411,0.6470588235294118,DWP,50 kPa,saturation,lost
409.1901693,18,34,8,0,1,0,0,CHOS,Protein,410.1974458,-0.23076923076923078,-0.8888888888888893,1.8888888888888888,0.4444444444444444,DWP,50 kPa,field.moist,lost
409.1901693,18,34,8,0,1,0,0,CHOS,Protein,410.1974458,-0.23076923076923078,-0.8888888888888893,1.8888888888888888,0.4444444444444444,DWP,50 kPa,saturation,lost
409.1901693,18,34,8,0,1,0,0,CHOS,Protein,410.1974458,-0.23076923076923078,-0.8888888888888893,1.8888888888888888,0.4444444444444444,DWP,50 kPa,drought,lost
409.1901693,18,34,8,0,1,0,0,CHOS,Protein,410.1974458,-0.23076923076923078,-0.8888888888888893,1.8888888888888888,0.4444444444444444,DWP,1.5 kPa,drought,lost
409.1901693,18,34,8,0,1,0,0,CHOS,Protein,410.1974458,-0.23076923076923078,-0.8888888888888893,1.8888888888888888,0.4444444444444444,SR,1.5 kPa,drought,lost
409.1901693,18,34,8,0,1,0,0,CHOS,Protein,410.1974458,-0.23076923076923078,-0.8888888888888893,1.8888888888888888,0.4444444444444444,SR,1.5 kPa,saturation,lost
409.1901693,18,34,8,0,1,0,0,CHOS,Protein,410.1974458,-0.23076923076923078,-0.8888888888888893,1.8888888888888888,0.4444444444444444,SR,1.5 kPa,field.moist,lost
409.1901693,18,34,8,0,1,0,0,CHOS,Protein,410.1974458,-0.23076923076923078,-0.8888888888888893,1.8888888888888888,0.4444444444444444,DWP,1.5 kPa,field.moist,lost
409.1901693,18,34,8,0,1,0,0,CHOS,Protein,410.1974458,-0.23076923076923078,-0.8888888888888893,1.8888888888888888,0.4444444444444444,DWP,1.5 kPa,saturation,lost
409.2079413,18,34,10,0,0,0,0,CHO,AminoSugar,410.2152177,-0.23076923076923078,-0.7777777777777777,1.8888888888888888,0.5555555555555556,DWP,1.5 kPa,saturation,lost
409.2079413,18,34,10,0,0,0,0,CHO,AminoSugar,410.2152177,-0.23076923076923078,-0.7777777777777777,1.8888888888888888,0.5555555555555556,DWP,1.5 kPa,drought,lost
409.2079413,18,34,10,0,0,0,0,CHO,AminoSugar,410.2152177,-0.23076923076923078,-0.7777777777777777,1.8888888888888888,0.5555555555555556,DWP,50 kPa,field.moist,lost
409.2079413,18,34,10,0,0,0,0,CHO,AminoSugar,410.2152177,-0.23076923076923078,-0.7777777777777777,1.8888888888888888,0.5555555555555556,SR,1.5 kPa,drought,lost
